,p1_sum_spe_last,p2_sum_spe_last
6439,12.5,431.0
6440,310.0,481.25
6441,197.5,364.5
6442,140.0,479.0
6443,130.0,342.25
6444,115.0,565.0
6445,70.0,376.75
6446,132.5,381.25
6447,188.75,470.5
6448,205.0,145.0
6449,60.0,303.75
6450,50.0,482.5
6451,163.75,465.0
6452,180.0,416.0
6453,73.75,442.5
6454,325.0,289.25
6455,100.0,480.0
6456,30.0,432.5
6457,200.0,475.5
6458,315.0,316.25
6459,150.0,354.25
6460,117.5,442.5
6461,163.75,407.5
6462,107.5,299.75
6463,165.0,349.25
6464,0.0,160.5
6465,220.0,355.5
6466,110.0,325.5
6467,97.5,315.25
6468,257.5,301.75
6469,32.5,386.25
6470,205.0,358.0
6471,30.0,420.0
6472,145.0,496.0
6473,170.0,359.75
6474,170.0,258.75
6475,80.0,273.75
6476,198.75,246.75
6477,117.5,391.0
6478,118.75,405.0
6479,150.0,336.0
6480,148.75,383.5
6481,77.5,384.75
6482,165.0,345.5
6483,252.5,371.75
6484,27.5,345.25
6485,100.0,390.5
6486,255.0,367.5
6487,115.0,490.0
6488,287.5,263.5
6489,140.0,367.5
6490,332.5,485.5
6491,120.0,255.0
6492,76.25,271.25
6493,250.0,343.0
6494,192.5,463.5
6495,210.0,408.0
6496,105.0,405.0
6497,170.0,324.25
6498,140.0,321.75
6499,270.0,285.5
6500,145.0,378.75
6501,63.75,340.5
6502,60.0,437.5
6503,60.0,402.5
6504,120.0,385.5
6505,140.0,426.0
6506,272.5,580.5
6507,105.0,460.5
6508,30.0,412.25
6509,138.75,402.5
6510,205.0,344.25
6511,125.0,329.75
6512,243.75,376.75
6513,110.0,328.75
6514,252.5,418.0
6515,72.5,418.0
6516,115.0,206.25
6517,200.0,348.75
6518,330.0,366.0
6519,140.0,235.5
6520,110.0,276.25
6521,85.0,307.25
6522,192.5,216.75
6523,112.5,363.5
6524,28.75,272.25
6525,195.0,339.25
6526,310.0,450.5
6527,0.0,506.5
6528,113.75,313.5
6529,163.75,301.25
6530,172.5,463.75
6531,320.0,365.5
6532,170.0,312.25
6533,97.5,400.0
6534,185.0,351.75
6535,255.0,453.0
6536,72.5,355.5
6537,72.5,349.75
6538,0.0,471.5
6539,70.0,345.5
6540,40.0,444.5
6541,340.0,330.5
6542,120.0,183.75
6543,180.0,375.5
6544,7.5,354.75
6545,305.0,515.5
6546,195.0,393.0
6547,83.75,318.5
6548,130.0,368.75
6549,305.0,303.75
6550,335.0,443.0
6551,145.0,384.75
6552,27.5,368.75
6553,232.5,199.25
6554,180.0,365.0
6555,123.75,353.0
6556,235.0,492.5
6557,0.0,301.0
6558,220.0,380.0
6559,86.25,253.0
6560,15.0,339.75
6561,237.5,215.5
6562,95.0,498.0
6563,55.0,313.0
6564,110.0,402.5
6565,100.0,446.0
6566,170.0,403.0
6567,195.0,400.0
6568,60.0,441.5
6569,95.0,301.25
6570,242.5,390.0
6571,50.0,337.5
6572,125.0,339.25
6573,355.0,458.0
6574,110.0,501.0
6575,275.0,335.0
6576,200.0,394.25
6577,90.0,444.75
6578,213.75,357.25
6579,30.0,305.5
6580,78.75,268.0
6581,110.0,409.25
6582,123.75,383.75
6583,30.0,280.0
6584,343.75,414.75
6585,95.0,475.0
6586,138.75,421.0
6587,210.0,328.75
6588,130.0,290.5
6589,210.0,195.5
6590,207.5,365.5
6591,140.0,287.5
6592,121.25,343.0
6593,120.0,138.75
6594,105.0,358.75
6595,205.0,310.5
6596,125.0,312.5
6597,185.0,481.0
6598,161.25,356.25
6599,148.75,430.5
6600,225.0,395.0
6601,42.5,322.25
6602,0.0,363.75
6603,210.0,359.25
6604,156.25,307.5
6605,86.25,416.0
6606,23.75,435.5
6607,245.0,325.5
6608,163.75,436.75
6609,138.75,257.5
6610,260.0,333.0
6611,138.75,345.0
6612,353.75,372.5
6613,133.75,364.25
6614,115.0,283.0
6615,0.0,425.0
6616,205.0,486.0
6617,290.0,210.0
6618,235.0,374.0
6619,12.5,374.0
6620,50.0,380.0
6621,28.75,271.5
6622,7.5,405.5
6623,167.5,385.5
6624,83.75,273.75
6625,175.0,496.0
6626,288.75,362.25
6627,77.5,445.5
6628,155.0,291.0
6629,82.5,546.5
6630,140.0,459.75
6631,115.0,365.0
6632,232.5,435.5
6633,115.0,416.0
6634,121.25,282.25
6635,218.75,466.0
6636,200.0,337.75
6637,165.0,399.5
6638,250.0,395.0
6639,267.5,446.0
6640,115.0,296.75
6641,217.5,364.75
6642,58.75,403.0
6643,67.5,298.75
6644,235.0,386.0
6645,68.75,408.0
6646,25.0,425.5
6647,215.0,368.75
6648,80.0,306.75
6649,128.75,501.0
6650,212.5,325.5
6651,168.75,397.5
6652,145.0,384.75
6653,140.0,476.0
6654,160.0,375.5
6655,120.0,357.25
6656,85.0,356.25
6657,122.5,263.0
6658,147.5,344.25
6659,123.75,406.25
6660,172.5,313.0
6661,182.5,438.0
6662,28.75,313.0
6663,115.0,363.5
6664,165.0,304.25
6665,230.0,445.5
6666,80.0,259.75
6667,150.0,357.5
6668,195.0,191.75
6669,63.75,369.25
6670,145.0,266.75
6671,65.0,416.0
6672,30.0,452.5
6673,107.5,310.5
6674,50.0,380.5
6675,87.5,374.75
6676,310.0,235.0
6677,50.0,414.25
6678,270.0,387.5
6679,255.0,326.75
6680,140.0,269.25
6681,220.0,317.5
6682,407.5,481.0
6683,110.0,526.0
6684,137.5,311.0
6685,275.0,405.0
6686,246.25,413.0
6687,72.5,300.0
6688,145.0,435.5
6689,260.0,349.75
6690,253.75,279.75
6691,53.75,483.0
6692,215.0,355.0
6693,45.0,359.25
6694,165.0,371.75
6695,238.75,362.5
6696,178.75,355.5
6697,160.0,465.0
6698,136.25,425.0
6699,28.75,451.0
6700,58.75,226.25
6701,83.75,358.0
6702,230.0,383.0
6703,225.0,358.5
6704,57.5,523.75
6705,143.75,324.75
6706,225.0,299.25
6707,275.0,303.75
6708,110.0,306.75
6709,28.75,224.25
6710,270.0,465.5
6711,155.0,273.5
6712,215.0,330.5
6713,95.0,283.0
6714,27.5,345.0
6715,165.0,316.75
6716,138.75,246.25
6717,195.0,475.0
6718,95.0,323.75
6719,60.0,440.5
6720,110.0,391.5
6721,263.75,450.5
6722,165.0,292.5
6723,30.0,470.0
6724,100.0,423.5
6725,228.75,335.5
6726,25.0,348.0
6727,165.0,475.0
6728,142.5,349.25
6729,150.0,335.0
6730,190.0,551.0
6731,212.5,258.0
6732,42.5,386.0
6733,210.0,398.0
6734,208.75,375.25
6735,153.75,418.0
6736,141.25,470.5
6737,145.0,370.5
6738,320.0,390.5
6739,72.5,450.5
6740,130.0,298.5
6741,80.0,445.0
6742,115.0,369.75
6743,268.75,435.5
6744,12.5,161.25
6745,30.0,474.25
6746,147.5,424.25
6747,195.0,416.0
6748,325.0,394.25
6749,157.5,320.5
6750,97.5,356.25
6751,25.0,336.25
6752,58.75,412.5
6753,30.0,436.5
6754,7.5,337.5
6755,150.0,328.0
6756,0.0,300.5
6757,70.0,346.25
6758,12.5,340.5
6759,110.0,363.75
6760,0.0,490.5
6761,115.0,345.0
6762,23.75,297.5
6763,160.0,258.75
6764,110.0,377.5
6765,200.0,370.0
6766,122.5,361.0
6767,50.0,535.5
6768,120.0,404.5
6769,30.0,333.0
6770,135.0,358.0
6771,85.0,368.75
6772,180.0,448.75
6773,190.0,315.0
6774,150.0,375.0
6775,140.0,346.0
6776,252.5,466.0
6777,30.0,189.75
6778,23.75,395.5
6779,250.0,396.0
6780,150.0,378.75
6781,140.0,375.25
6782,217.5,405.5
6783,80.0,363.0
6784,123.75,435.5
6785,122.5,344.25
6786,191.25,438.0
6787,145.0,380.0
6788,50.0,218.0
6789,0.0,413.0
6790,171.25,437.25
6791,142.5,348.0
6792,150.0,306.75
6793,55.0,556.0
6794,250.0,400.0
6795,40.0,320.5
6796,165.0,266.25
6797,0.0,346.0
6798,223.75,480.0
6799,72.5,310.5
6800,202.5,373.5
6801,260.0,452.5
6802,115.0,353.75
6803,50.0,355.5
6804,136.25,268.0
6805,170.0,347.25
6806,15.0,451.5
6807,155.0,353.75
6808,255.0,405.0
6809,237.5,334.0
6810,175.0,264.25
6811,50.0,285.0
6812,110.0,481.0
6813,45.0,387.25
6814,137.5,420.5
6815,242.5,274.25
6816,135.0,371.0
6817,117.5,289.25
6818,87.5,369.25
6819,110.0,304.25
6820,55.0,258.0
6821,100.0,445.0
6822,43.75,331.0
6823,195.0,273.0
6824,195.0,515.5
6825,0.0,420.0
6826,92.5,340.5
6827,216.25,343.5
6828,70.0,415.25
6829,97.5,326.0
6830,205.0,399.25
6831,152.5,428.0
6832,70.0,476.0
6833,230.0,365.5
6834,225.0,273.0
6835,230.0,358.0
6836,110.0,510.0
6837,110.0,425.5
6838,40.0,335.5
6839,140.0,315.5
6840,207.5,316.75
6841,120.0,331.75
6842,86.25,435.0
6843,36.25,435.5
6844,55.0,345.0
6845,162.5,307.25
6846,247.5,388.0
6847,138.75,505.5
6848,70.0,366.0
6849,235.0,405.5
6850,80.0,405.0
6851,180.0,324.75
6852,130.0,275.5
6853,275.0,456.0
6854,160.0,331.75
6855,137.5,430.5
6856,86.25,286.75
6857,68.75,493.75
6858,235.0,581.0
6859,320.0,466.0
6860,286.25,413.5
6861,78.75,402.5
6862,150.0,383.0
6863,171.25,426.0
6864,170.0,380.5
6865,110.0,246.0
6866,190.0,308.0
6867,80.0,371.75
6868,210.0,368.0
6869,30.0,190.5
6870,28.75,535.0
6871,110.0,383.75
6872,13.75,328.0
6873,111.25,308.0
6874,135.0,443.0
6875,122.5,375.5
6876,205.0,366.0
6877,115.0,282.5
6878,0.0,241.0
6879,142.5,243.0
6880,0.0,299.25
6881,188.75,346.0
6882,165.0,331.25
6883,210.0,405.0
6884,150.0,300.5
6885,310.0,276.75
6886,140.0,315.5
6887,295.0,391.25
6888,217.5,349.25
6889,67.5,460.0
6890,115.0,454.25
6891,80.0,408.5
6892,170.0,415.75
6893,127.5,283.5
6894,105.0,442.5
6895,110.0,237.5
6896,115.0,454.75
6897,215.0,375.5
6898,12.5,420.5
6899,222.5,309.25
6900,255.0,398.5
6901,132.5,466.5
6902,151.25,404.75
6903,180.0,410.5
6904,145.0,550.5
6905,165.0,276.0
6906,385.0,343.75
6907,30.0,438.0
6908,152.5,441.5
6909,110.0,455.5
6910,0.0,400.0
6911,207.5,481.5
6912,100.0,436.0
6913,115.0,489.25
6914,142.5,311.0
6915,130.0,438.75
6916,7.5,460.5
6917,275.0,371.0
6918,127.5,450.5
6919,140.0,372.5
6920,205.0,397.5
6921,246.25,435.5
6922,210.0,437.5
6923,122.5,317.25
6924,195.0,448.75
6925,137.5,450.5
6926,267.5,319.75
6927,140.0,314.25
6928,80.0,485.0
6929,108.75,476.0
6930,85.0,286.75
6931,82.5,408.0
6932,27.5,505.0
6933,160.0,396.0
6934,133.75,450.5
6935,0.0,485.0
6936,95.0,320.5
6937,78.75,393.75
6938,120.0,347.5
6939,215.0,413.75
6940,127.5,413.0
6941,30.0,565.0
6942,265.0,450.5
6943,290.0,286.0
6944,130.0,332.5
6945,263.75,440.5
6946,160.0,385.5
6947,80.0,348.75
6948,270.0,354.25
6949,0.0,410.5
6950,230.0,255.5
6951,225.0,455.0
6952,358.75,534.75
6953,138.75,354.0
6954,168.75,287.25
6955,176.25,286.75
6956,140.0,298.75
6957,50.0,480.5
6958,42.5,399.25
6959,81.25,410.5
6960,195.0,285.0
6961,122.5,303.5
6962,195.0,423.0
6963,170.0,377.5
6964,0.0,305.0
6965,175.0,349.0
6966,25.0,298.0
6967,218.75,325.5
6968,100.0,342.5
6969,220.0,284.25
6970,162.5,481.0
6971,38.75,421.0
6972,25.0,472.0
6973,110.0,406.25
6974,265.0,525.5
6975,280.0,395.25
6976,230.0,408.0
6977,175.0,272.25
6978,205.0,306.25
6979,115.0,323.5
6980,152.5,479.25
6981,40.0,382.5
6982,245.0,352.25
6983,390.0,406.0
6984,235.0,320.0
6985,75.0,450.5
6986,120.0,366.0
6987,295.0,398.0
6988,297.5,255.5
6989,0.0,513.0
6990,153.75,399.75
6991,133.75,439.75
6992,0.0,464.75
6993,53.75,445.5
6994,245.0,300.0
6995,285.0,450.5
6996,130.0,364.25
6997,211.25,303.0
6998,106.25,378.5
6999,27.5,362.5
7000,135.0,514.25
7001,100.0,420.5
7002,225.0,301.0
7003,50.0,344.25
7004,355.0,403.0
7005,160.0,438.75
7006,151.25,318.75
7007,190.0,295.25
7008,130.0,396.75
7009,110.0,314.25
7010,307.5,405.0
7011,287.5,475.0
7012,125.0,434.25
7013,102.5,328.5
7014,227.5,226.25
7015,86.25,418.5
7016,130.0,353.0
7017,165.0,435.5
7018,140.0,391.75
7019,342.5,306.75
7020,70.0,316.25
7021,290.0,435.5
7022,95.0,343.75
7023,195.0,326.75
7024,7.5,293.0
7025,110.0,409.25
7026,165.0,456.75
7027,85.0,383.0
7028,30.0,418.0
7029,225.0,378.5
7030,7.5,481.0
7031,116.25,324.0
7032,105.0,486.0
7033,190.0,232.5
7034,37.5,406.25
7035,92.5,436.5
7036,37.5,404.75
7037,68.75,436.75
7038,157.5,395.0
7039,220.0,416.0
7040,55.0,463.0
7041,265.0,308.5
7042,145.0,418.0
7043,195.0,319.75
7044,160.0,274.75
7045,145.0,366.75
7046,191.25,355.5
7047,188.75,280.0
7048,243.75,280.0
7049,325.0,404.25
7050,205.0,305.0
7051,77.5,392.25
7052,300.0,376.75
7053,120.0,570.5
7054,191.25,333.75
7055,25.0,218.0
7056,110.0,481.0
7057,160.0,434.25
7058,55.0,429.75
7059,205.0,361.75
7060,305.0,368.5
7061,80.0,377.5
7062,12.5,322.5
7063,326.25,380.0
7064,230.0,272.25
7065,277.5,403.0
7066,268.75,308.5
7067,77.5,265.0
7068,235.0,455.5
7069,0.0,434.25
7070,27.5,294.0
7071,187.5,396.0
7072,105.0,383.5
7073,285.0,328.75
7074,85.0,230.5
7075,110.0,466.0
7076,102.5,412.75
7077,55.0,341.75
7078,260.0,436.0
7079,55.0,436.0
7080,168.75,396.75
7081,160.0,389.25
7082,307.5,373.5
7083,140.0,354.25
7084,0.0,196.25
7085,308.75,501.5
7086,41.25,234.25
7087,25.0,393.0
7088,95.0,400.0
7089,150.0,352.5
7090,0.0,399.25
7091,277.5,426.25
7092,0.0,561.0
7093,188.75,287.25
7094,227.5,368.5
7095,80.0,323.0
7096,235.0,309.0
7097,190.0,456.0
7098,161.25,393.0
7099,232.5,419.0
7100,310.0,398.0
7101,140.0,420.0
7102,13.75,410.0
7103,30.0,303.0
7104,77.5,269.25
7105,145.0,408.0
7106,55.0,359.25
7107,0.0,390.0
7108,177.5,438.5
7109,170.0,420.5
7110,20.0,401.25
7111,180.0,410.5
7112,263.75,383.75
7113,30.0,389.5
7114,85.0,324.75
7115,90.0,285.25
7116,0.0,248.0
7117,115.0,373.75
7118,175.0,294.75
7119,30.0,188.75
7120,137.5,296.25
7121,297.5,425.0
7122,215.0,283.75
7123,268.75,330.0
7124,50.0,445.5
7125,75.0,411.0
7126,0.0,409.75
7127,160.0,425.0
7128,50.0,476.0
7129,195.0,291.75
7130,185.0,455.0
7131,202.5,459.0
7132,185.0,413.0
7133,303.75,390.0
7134,210.0,520.5
7135,140.0,367.5
7136,27.5,315.0
7137,52.5,442.5
7138,108.75,486.5
7139,122.5,264.25
7140,30.0,346.0
7141,125.0,274.25
7142,30.0,515.5
7143,0.0,459.25
7144,360.0,385.0
7145,0.0,425.0
7146,165.0,385.0
7147,146.25,432.5
7148,208.75,383.75
7149,132.5,328.0
7150,40.0,415.0
7151,123.75,343.0
7152,252.5,284.25
7153,0.0,351.0
7154,78.75,291.0
7155,12.5,335.5
7156,17.5,510.5
7157,42.5,356.5
7158,138.75,301.75
7159,80.0,394.25
7160,322.5,316.75
7161,127.5,408.5
7162,40.0,425.5
7163,160.0,355.0
7164,58.75,415.5
7165,0.0,373.0
7166,260.0,316.75
7167,160.0,400.0
7168,203.75,354.25
7169,140.0,311.75
7170,335.0,353.5
7171,201.25,350.0
7172,215.0,356.25
7173,70.0,298.5
7174,358.75,446.0
7175,168.75,314.0
7176,225.0,428.75
7177,225.0,383.0
7178,100.0,390.0
7179,206.25,338.0
7180,115.0,276.25
7181,115.0,273.0
7182,105.0,327.5
7183,302.5,345.5
7184,70.0,305.5
7185,55.0,311.75
7186,110.0,399.25
7187,157.5,445.5
7188,127.5,239.25
7189,50.0,407.5
7190,88.75,439.75
7191,192.5,407.25
7192,205.0,302.5
7193,135.0,475.0
7194,50.0,408.0
7195,166.25,328.0
7196,23.75,373.0
7197,267.5,363.75
7198,215.0,418.0
7199,285.0,450.5
7200,108.75,410.5
7201,332.5,313.0
7202,130.0,376.75
7203,252.5,488.5
7204,272.5,243.0
7205,237.5,355.5
7206,230.0,291.75
7207,180.0,376.5
7208,50.0,352.5
7209,36.25,353.0
7210,136.25,361.0
7211,41.25,440.0
7212,207.5,366.25
7213,117.5,339.0
7214,90.0,335.0
7215,187.5,214.25
7216,160.0,371.75
7217,158.75,284.25
7218,115.0,283.75
7219,367.5,246.0
7220,195.0,421.25
7221,30.0,324.75
7222,30.0,274.25
7223,113.75,460.5
7224,242.5,276.0
7225,255.0,492.75
7226,155.0,440.5
7227,67.5,372.5
7228,150.0,403.0
7229,30.0,424.25
7230,237.5,398.0
7231,212.5,250.0
7232,110.0,333.0
7233,120.0,480.0
7234,110.0,344.75
7235,175.0,376.25
7236,156.25,402.5
7237,0.0,475.0
7238,150.0,396.0
7239,80.0,366.75
7240,110.0,440.5
7241,175.0,338.5
7242,70.0,401.75
7243,175.0,364.5
7244,312.5,357.5
7245,118.75,321.25
7246,207.5,396.0
7247,122.5,440.5
7248,255.0,390.0
7249,20.0,332.5
7250,195.0,296.75
7251,225.0,386.0
7252,237.5,376.0
7253,238.75,454.0
7254,373.75,311.75
7255,228.75,416.0
7256,170.0,465.0
7257,152.5,316.75
7258,120.0,302.25
7259,50.0,327.25
7260,292.5,366.75
7261,0.0,284.25
7262,45.0,281.25
7263,207.5,431.25
7264,168.75,332.25
7265,127.5,397.25
7266,192.5,347.5
7267,0.0,355.0
7268,30.0,301.25
7269,60.0,332.5
7270,175.0,336.25
7271,50.0,285.0
7272,172.5,376.0
7273,295.0,364.25
7274,122.5,300.0
7275,176.25,355.5
7276,235.0,383.75
7277,300.0,403.5
7278,231.25,416.5
7279,150.0,298.75
7280,283.75,465.0
7281,0.0,341.0
7282,127.5,404.0
7283,430.0,302.5
7284,255.0,262.5
7285,262.5,291.75
7286,158.75,466.0
7287,82.5,397.25
7288,222.5,403.0
7289,115.0,373.0
7290,138.75,445.5
7291,120.0,368.0
7292,0.0,368.75
7293,77.5,354.75
7294,138.75,477.5
7295,80.0,318.75
7296,145.0,388.75
7297,70.0,422.5
7298,240.0,481.0
7299,160.0,433.5
7300,30.0,523.0
7301,51.25,296.0
7302,225.0,411.5
7303,165.0,448.75
7304,365.0,284.25
7305,50.0,325.5
7306,142.5,434.25
7307,27.5,490.5
7308,160.0,435.5
7309,210.0,373.5
7310,181.25,352.25
7311,90.0,465.5
7312,0.0,369.25
7313,50.0,465.0
7314,322.5,374.25
7315,265.0,379.75
7316,75.0,437.5
7317,30.0,404.75
7318,157.5,333.0
7319,265.0,456.0
7320,140.0,476.0
7321,50.0,353.0
7322,80.0,377.75
7323,206.25,200.5
7324,162.5,276.75
7325,120.0,540.0
7326,150.0,352.25
7327,53.75,558.75
7328,142.5,379.25
7329,145.0,415.25
7330,228.75,458.0
7331,25.0,285.0
7332,215.0,314.75
7333,207.5,358.0
7334,30.0,380.0
7335,215.0,292.25
7336,265.0,285.25
7337,170.0,316.75
7338,140.0,315.0
7339,130.0,363.75
7340,30.0,260.5
7341,100.0,307.5
7342,127.5,316.0
7343,117.5,261.25
7344,150.0,383.0
7345,160.0,425.5
7346,150.0,420.5
7347,110.0,322.5
7348,191.25,393.5
7349,248.75,363.75
7350,120.0,292.5
7351,27.5,266.5
7352,120.0,333.0
7353,147.5,290.5
7354,250.0,329.25
7355,325.0,273.75
7356,127.5,216.0
7357,115.0,380.0
7358,162.5,323.0
7359,112.5,345.5
7360,370.0,425.5
7361,107.5,498.0
7362,205.0,420.5
7363,290.0,363.0
7364,30.0,318.75
7365,172.5,395.5
7366,157.5,415.75
7367,165.0,393.0
7368,110.0,386.0
7369,135.0,402.25
7370,122.5,423.75
7371,97.5,357.5
7372,40.0,418.0
7373,285.0,460.0
7374,132.5,416.0
7375,153.75,308.75
7376,315.0,401.0
7377,192.5,407.5
7378,70.0,450.5
7379,0.0,317.5
7380,185.0,422.5
7381,210.0,380.75
7382,0.0,474.25
7383,323.75,268.0
7384,323.75,249.25
7385,225.0,328.0
7386,295.0,280.5
7387,215.0,161.75
7388,260.0,326.25
7389,82.5,375.0
7390,362.5,373.0
7391,0.0,375.25
7392,0.0,420.25
7393,67.5,325.5
7394,228.75,324.75
7395,50.0,256.0
7396,110.0,430.5
7397,152.5,291.0
7398,98.75,430.5
7399,170.0,245.5
7400,227.5,304.25
7401,215.0,444.25
7402,257.5,415.0
7403,120.0,440.0
7404,242.5,315.0
7405,30.0,536.0
7406,130.0,316.25
7407,237.5,407.5
7408,115.0,337.25
7409,180.0,402.5
7410,152.5,373.0
7411,130.0,313.75
7412,162.5,408.0
7413,92.5,516.5
7414,230.0,451.0
7415,345.0,246.75
7416,207.5,278.0
7417,235.0,395.5
7418,318.75,450.5
7419,100.0,315.0
7420,110.0,362.5
7421,265.0,480.5
7422,185.0,430.25
7423,138.75,468.0
7424,0.0,388.75
7425,45.0,261.25
7426,115.0,293.5
7427,30.0,440.0
7428,87.5,390.0
7429,80.0,414.75
7430,122.5,316.75
7431,27.5,266.0
7432,70.0,458.0
7433,170.0,370.0
7434,112.5,204.25
7435,27.5,510.0
7436,205.0,389.25
7437,15.0,365.0
7438,170.0,310.0
7439,50.0,380.0
7440,160.0,385.5
7441,190.0,414.0
7442,110.0,294.25
7443,115.0,288.0
7444,145.0,482.5
7445,330.0,312.25
7446,210.0,480.0
7447,65.0,373.0
7448,70.0,290.5
7449,165.0,407.5
7450,0.0,385.5
7451,187.5,378.5
7452,157.5,351.0
7453,237.5,460.5
7454,280.0,320.5
7455,152.5,303.5
7456,63.75,388.5
7457,0.0,440.5
7458,110.0,329.25
7459,110.0,331.5
7460,147.5,523.75
7461,50.0,257.5
7462,45.0,277.5
7463,230.0,216.25
7464,28.75,323.5
7465,0.0,274.25
7466,207.5,400.0
7467,13.75,410.0
7468,0.0,312.5
7469,145.0,313.5
7470,120.0,314.75
7471,80.0,326.0
7472,110.0,495.5
7473,90.0,485.5
7474,110.0,366.25
7475,52.5,432.5
7476,223.75,298.75
7477,97.5,353.75
7478,120.0,333.5
7479,182.5,255.5
7480,320.0,378.0
7481,142.5,367.5
7482,170.0,403.0
7483,73.75,365.0
7484,155.0,335.5
7485,212.5,353.0
7486,150.0,292.5
7487,67.5,323.0
7488,140.0,353.0
7489,345.0,423.75
7490,47.5,399.25
7491,295.0,203.0
7492,165.0,320.0
7493,138.75,259.25
7494,115.0,301.75
7495,122.5,425.5
7496,42.5,451.0
7497,265.0,308.0
7498,195.0,433.5
7499,50.0,286.25
7500,295.0,443.0
7501,115.0,455.5
7502,265.0,387.5
7503,325.0,365.0
7504,177.5,389.75
7505,152.5,456.0
7506,385.0,400.0
7507,80.0,450.0
7508,77.5,400.0
7509,210.0,366.25
7510,160.0,306.0
7511,198.75,349.0
7512,28.75,372.5
7513,295.0,357.5
7514,253.75,289.25
7515,70.0,458.0
7516,245.0,282.5
7517,225.0,354.25
7518,51.25,392.5
7519,120.0,400.0
7520,130.0,470.5
7521,217.5,323.0
7522,55.0,374.75
7523,90.0,368.5
7524,160.0,461.0
7525,50.0,485.5
7526,103.75,258.0
7527,127.5,393.5
7528,0.0,344.25
7529,152.5,490.5
7530,205.0,281.0
7531,230.0,391.0
7532,160.0,370.5
7533,160.0,279.75
7534,207.5,413.0
7535,281.25,419.0
7536,242.5,416.5
7537,37.5,407.75
7538,260.0,425.5
7539,177.5,356.0
7540,71.25,501.5
7541,93.75,340.5
7542,260.0,324.75
7543,72.5,361.0
7544,50.0,426.0
7545,65.0,246.0
7546,325.0,320.5
7547,230.0,303.0
7548,241.25,485.5
7549,200.0,261.75
7550,210.0,399.25
7551,110.0,378.0
7552,167.5,416.0
7553,136.25,526.0
7554,270.0,475.0
7555,285.0,404.25
7556,220.0,346.0
7557,42.5,456.0
7558,300.0,424.25
7559,172.5,423.75
7560,37.5,295.0
7561,160.0,305.5
7562,113.75,440.0
7563,247.5,430.0
7564,87.5,246.25
7565,80.0,495.5
7566,376.25,332.25
7567,67.5,404.75
7568,193.75,446.0
7569,205.0,386.0
7570,110.0,292.5
7571,75.0,246.25
7572,150.0,405.5
7573,110.0,378.5
7574,77.5,418.0
7575,172.5,248.0
7576,115.0,353.0
7577,150.0,324.25
7578,143.75,435.5
7579,70.0,434.75
7580,50.0,248.0
7581,155.0,313.75
7582,150.0,383.75
7583,30.0,333.0
7584,82.5,453.0
7585,110.0,320.5
7586,97.5,183.0
7587,250.0,424.25
7588,237.5,300.0
7589,170.0,445.0
7590,50.0,413.0
7591,140.0,363.5
7592,225.0,314.75
7593,160.0,326.0
7594,110.0,416.0
7595,17.5,434.75
7596,85.0,378.75
7597,100.0,328.0
7598,77.5,266.75
7599,0.0,301.75
7600,225.0,310.25
7601,12.5,470.0
7602,130.0,376.75
7603,150.0,357.25
7604,195.0,293.0
7605,145.0,397.5
7606,82.5,333.5
7607,480.0,440.5
7608,190.0,410.0
7609,25.0,303.0
7610,130.0,331.75
7611,166.25,294.75
7612,30.0,373.5
7613,110.0,336.5
7614,110.0,305.5
7615,50.0,351.0
7616,230.0,393.0
7617,140.0,405.0
7618,50.0,404.0
7619,120.0,363.0
7620,165.0,345.5
7621,70.0,340.5
7622,140.0,376.75
7623,330.0,405.5
7624,262.5,522.5
7625,135.0,334.25
7626,195.0,405.25
7627,70.0,465.0
7628,127.5,253.0
7629,0.0,488.5
7630,280.0,339.25
7631,170.0,421.5
7632,195.0,348.5
7633,135.0,365.5
7634,247.5,394.0
7635,172.5,310.0
7636,232.5,442.5
7637,50.0,301.25
7638,285.0,363.0
7639,257.5,405.5
7640,155.0,289.25
7641,267.5,354.75
7642,232.5,298.5
7643,30.0,457.5
7644,27.5,391.0
7645,57.5,337.25
7646,116.25,286.0
7647,180.0,328.75
7648,213.75,333.0
7649,200.0,395.0
7650,132.5,369.75
7651,97.5,451.0
7652,283.75,383.5
7653,170.0,416.5
7654,355.0,360.5
7655,0.0,218.0
7656,0.0,440.5
7657,240.0,295.5
7658,0.0,384.25
7659,30.0,519.75
7660,150.0,382.75
7661,110.0,328.75
7662,27.5,464.25
7663,128.75,284.25
7664,70.0,348.0
7665,30.0,305.5
7666,181.25,448.75
7667,188.75,312.75
7668,195.0,395.5
7669,260.0,387.5
7670,90.0,455.5
7671,145.0,366.75
7672,150.0,266.0
7673,310.0,363.0
7674,0.0,353.75
7675,185.0,413.0
7676,325.0,387.5
7677,250.0,321.25
7678,151.25,273.75
7679,110.0,346.25
7680,167.5,388.5
7681,155.0,353.0
7682,110.0,426.0
7683,110.0,338.0
7684,208.75,292.25
7685,90.0,319.25
7686,140.0,435.5
7687,12.5,475.0
7688,77.5,315.0
7689,125.0,315.5
7690,220.0,477.5
7691,242.5,324.25
7692,160.0,353.75
7693,160.0,443.75
7694,110.0,390.5
7695,152.5,328.0
7696,135.0,290.5
7697,155.0,184.25
7698,165.0,378.0
7699,170.0,470.0
7700,28.75,262.5
7701,136.25,407.5
7702,40.0,456.0
7703,287.5,335.5
7704,0.0,358.5
7705,110.0,378.75
7706,267.5,308.0
7707,230.0,258.5
7708,230.0,401.25
