,p2_sum_def_last
9943,391.9
9944,366.9
9945,371.9
9946,466.9
9947,506.9
9948,436.9
9949,438.8
9950,366.9
9951,295.0
9952,370.0
9953,381.9
9954,388.8
9955,360.70000000000005
9956,405.0
9957,473.8
9958,398.8
9959,380.0
9960,439.9
9961,315.0
9962,416.9
9963,371.9
9964,450.0
9965,451.9
9966,366.9
9967,386.9
9968,511.9
9969,351.9
9970,443.8
9971,406.9
9972,355.0
9973,380.0
9974,536.9
9975,461.8
9976,441.9
9977,456.9
9978,356.9
9979,501.9
9980,411.9
9981,325.0
9982,380.70000000000005
9983,443.8
9984,493.8
9985,288.8
9986,436.9
9987,366.9
9988,333.8
9989,455.0
9990,491.9
9991,301.9
9992,296.9
9993,321.9
9994,353.8
9995,420.0
9996,535.0
9997,481.9
9998,351.9
9999,306.9
