,p1_sum_atk_last,p2_sum_atk_last
6395,165.0,422.8
6396,200.0,445.0
6397,115.0,460.0
6398,0.0,373.9
6399,269.0,523.9
6400,275.0,517.8
6401,150.0,348.9
6402,0.0,431.70000000000005
6403,50.0,505.0
6404,175.0,433.9
6405,240.0,521.7
6406,135.0,425.0
6407,165.0,256.70000000000005
6408,215.0,428.9
6409,175.0,505.0
6410,240.0,443.9
6411,110.0,433.9
6412,5.0,557.8
6413,205.0,352.8
6414,150.0,488.9
6415,150.0,328.9
6416,95.0,445.0
6417,120.0,488.9
6418,190.0,576.7
6419,195.0,333.9
6420,235.0,388.9
6421,55.0,511.70000000000005
6422,100.0,533.9
6423,5.0,438.9
6424,475.0,468.9
6425,0.0,258.9
6426,320.0,482.8
6427,185.0,353.9
6428,185.0,425.0
6429,0.0,450.0
6430,65.0,515.0
6431,260.0,461.70000000000005
6432,419.0,503.9
6433,190.0,435.0
6434,280.0,448.9
6435,195.0,418.9
6436,317.5,412.8
6437,290.0,488.9
6438,295.0,445.0
6439,5.0,517.8
6440,380.0,385.0
6441,120.0,450.6
6442,184.0,431.70000000000005
6443,139.0,407.8
6444,75.0,505.0
6445,215.0,468.9
6446,350.0,475.0
6447,375.0,488.9
6448,190.0,395.0
6449,160.0,465.0
6450,5.0,505.0
6451,260.0,450.0
6452,205.0,456.8
6453,280.0,450.0
6454,450.0,488.9
6455,90.0,573.0
6456,50.0,469.5
6457,220.0,553.9
6458,355.0,430.0
6459,95.0,438.9
6460,175.0,450.0
6461,285.0,510.0
6462,215.0,537.8
6463,245.0,443.9
6464,0.0,428.9
6465,190.0,503.9
6466,100.0,428.9
6467,210.0,506.70000000000005
6468,245.0,453.9
6469,65.0,450.0
6470,210.0,373.9
6471,110.0,550.0
6472,185.0,487.8
6473,330.0,577.8
6474,55.0,375.0
6475,115.0,490.0
6476,290.0,498.9
6477,195.0,447.8
6478,290.0,450.0
6479,160.0,402.8
6480,125.0,557.8
6481,105.0,452.8
6482,195.0,338.9
6483,305.0,418.9
6484,100.0,416.70000000000005
6485,90.0,308.9
6486,295.0,490.0
6487,180.0,545.0
6488,265.0,307.8
6489,165.0,485.0
6490,260.0,428.9
6491,50.0,330.0
6492,315.0,410.0
6493,284.0,323.9
6494,140.0,407.8
6495,305.0,443.9
6496,100.0,330.0
6497,260.0,358.9
6498,210.0,473.9
6499,375.0,498.9
6500,55.0,495.0
6501,100.0,388.9
6502,185.0,475.0
6503,185.0,445.0
6504,50.0,523.9
6505,210.0,462.8
6506,310.0,493.9
6507,100.0,428.9
6508,110.0,512.8
6509,175.0,470.0
6510,190.0,593.9
6511,205.0,442.8
6512,245.0,468.9
6513,100.0,405.0
6514,235.0,408.9
6515,190.0,477.9
6516,75.0,240.0
6517,280.0,360.0
6518,240.0,432.8
6519,210.0,403.9
6520,100.0,515.0
6521,85.0,317.8
6522,210.0,518.9
6523,95.0,462.8
6524,75.0,342.8
6525,245.0,503.9
6526,265.0,443.9
6527,0.0,421.70000000000005
6528,185.0,437.8
6529,190.0,445.0
6530,295.0,500.0
6531,350.0,418.9
6532,185.0,427.8
6533,150.0,465.0
6534,315.0,438.9
6535,155.0,503.9
6536,90.0,443.9
6537,130.0,497.8
6538,0.0,401.70000000000005
6539,240.0,453.9
6540,105.0,405.6
6541,225.0,458.9
6542,230.0,280.0
6543,285.0,478.9
6544,75.0,507.8
6545,240.0,523.9
6546,305.0,453.9
6547,170.0,462.8
6548,65.0,275.0
6549,240.0,400.0
6550,230.0,423.9
6551,140.0,417.8
6552,100.0,519.0
6553,285.0,383.9
6554,195.0,490.0
6555,195.0,478.9
6556,230.0,405.0
6557,0.0,377.8
6558,140.0,360.0
6559,300.0,418.9
6560,85.0,342.8
6561,289.0,363.9
6562,50.0,478.9
6563,95.0,483.9
6564,65.0,535.0
6565,90.0,402.8
6566,260.0,418.9
6567,305.0,340.0
6568,85.0,546.7
6569,115.0,340.0
6570,445.0,450.0
6571,5.0,495.0
6572,150.0,503.9
6573,370.0,438.9
6574,100.0,387.8
6575,180.0,470.0
6576,130.0,458.9
6577,195.0,507.8
6578,260.0,487.8
6579,110.0,353.9
6580,80.0,413.9
6581,100.0,378.9
6582,195.0,435.0
6583,50.0,445.0
6584,405.0,412.8
6585,225.0,505.0
6586,175.0,422.8
6587,305.0,335.0
6588,200.0,473.9
6589,190.0,333.9
6590,190.0,523.9
6591,210.0,350.0
6592,255.0,503.9
6593,50.0,340.0
6594,100.0,485.0
6595,255.0,498.9
6596,185.0,370.0
6597,315.0,567.8
6598,130.0,340.0
6599,125.0,593.9
6600,170.0,465.0
6601,115.0,362.8
6602,0.0,325.0
6603,260.0,423.9
6604,270.0,420.0
6605,185.0,427.8
6606,50.0,423.9
6607,245.0,393.9
6608,285.0,423.9
6609,175.0,515.0
6610,215.0,498.9
6611,175.0,455.0
6612,310.0,455.0
6613,215.0,418.9
6614,160.0,428.9
6615,0.0,420.0
6616,275.0,417.8
6617,270.0,380.0
6618,280.0,396.70000000000005
6619,5.0,431.70000000000005
6620,5.0,490.0
6621,75.0,301.70000000000005
6622,110.0,468.9
6623,215.0,373.9
6624,335.0,335.0
6625,190.0,432.8
6626,350.0,370.3
6627,105.0,438.9
6628,240.0,507.8
6629,100.0,491.70000000000005
6630,210.0,412.8
6631,70.0,385.0
6632,170.0,458.9
6633,75.0,427.8
6634,150.0,427.8
6635,290.0,422.8
6636,165.0,446.70000000000005
6637,195.0,540.6
6638,385.0,570.0
6639,305.0,512.8
6640,255.0,438.9
6641,155.0,407.8
6642,125.0,447.9
6643,100.0,475.0
6644,260.0,317.8
6645,205.0,458.9
6646,90.0,328.9
6647,200.0,535.0
6648,115.0,458.9
6649,160.0,392.8
6650,240.0,333.9
6651,285.0,470.0
6652,55.0,547.8
6653,210.0,522.8
6654,105.0,468.9
6655,50.0,557.8
6656,170.0,340.0
6657,200.0,473.9
6658,150.0,433.9
6659,195.0,490.0
6660,330.0,533.9
6661,175.0,563.9
6662,75.0,513.9
6663,70.0,467.8
6664,195.0,463.9
6665,150.0,443.9
6666,115.0,482.8
6667,230.0,445.0
6668,245.0,428.9
6669,100.0,358.9
6670,185.0,498.9
6671,225.0,507.8
6672,75.0,422.0
6673,234.0,423.9
6674,5.0,583.9
6675,260.0,517.8
6676,475.0,515.0
6677,5.0,463.9
6678,285.0,445.0
6679,225.0,358.9
6680,210.0,263.9
6681,140.0,340.0
6682,324.0,497.8
6683,235.0,492.8
6684,190.0,462.8
6685,180.0,490.0
6686,340.0,418.9
6687,280.0,485.0
6688,275.0,448.9
6689,260.0,412.8
6690,225.0,417.8
6691,160.0,488.9
6692,370.0,445.0
6693,110.0,507.9
6694,80.0,418.9
6695,265.0,515.0
6696,235.0,388.9
6697,140.0,485.0
6698,160.0,340.0
6699,75.0,502.8
6700,205.0,435.0
6701,170.0,453.9
6702,150.0,443.9
6703,170.0,462.8
6704,210.0,505.0
6705,190.0,452.8
6706,175.0,373.9
6707,385.0,509.0
6708,100.0,498.9
6709,75.0,338.9
6710,295.0,418.9
6711,210.0,462.8
6712,200.0,368.9
6713,225.0,373.9
6714,100.0,400.0
6715,195.0,468.9
6716,175.0,405.0
6717,295.0,555.0
6718,200.0,450.0
6719,85.0,483.9
6720,100.0,396.70000000000005
6721,335.0,562.9
6722,80.0,330.0
6723,110.0,450.0
6724,90.0,482.8
6725,310.0,468.9
6726,90.0,418.9
6727,195.0,505.0
6728,175.0,453.9
6729,230.0,420.0
6730,225.0,362.8
6731,320.0,428.9
6732,115.0,547.8
6733,305.0,458.9
6734,280.0,426.70000000000005
6735,305.0,458.9
6736,170.0,303.9
6737,290.0,503.9
6738,280.0,428.9
6739,210.0,418.9
6740,65.0,425.3
6741,115.0,315.0
6742,75.0,452.8
6743,250.0,443.9
6744,5.0,275.0
6745,110.0,523.9
6746,195.0,423.9
6747,305.0,427.8
6748,350.0,423.9
6749,340.0,233.9
6750,340.0,435.0
6751,90.0,429.0
6752,125.0,325.0
6753,50.0,461.70000000000005
6754,75.0,375.0
6755,295.0,473.9
6756,0.0,248.9
6757,105.0,350.0
6758,5.0,457.9
6759,200.0,480.0
6760,0.0,473.9
6761,75.0,420.0
6762,50.0,375.0
6763,105.0,474.0
6764,165.0,340.0
6765,235.0,375.0
6766,105.0,367.8
6767,5.0,373.9
6768,50.0,530.6
6769,50.0,408.9
6770,155.0,398.9
6771,205.0,450.0
6772,195.0,390.0
6773,180.0,405.0
6774,160.0,205.0
6775,150.0,477.8
6776,240.0,462.8
6777,50.0,242.8
6778,50.0,403.9
6779,230.0,497.8
6780,230.0,495.0
6781,165.0,426.70000000000005
6782,155.0,443.9
6783,55.0,438.9
6784,195.0,433.9
6785,185.0,458.9
6786,240.0,408.9
6787,125.0,465.0
6788,5.0,248.9
6789,0.0,418.9
6790,145.0,517.8
6791,175.0,373.9
6792,95.0,438.9
6793,95.0,486.8
6794,250.0,425.0
6795,130.0,468.9
6796,195.0,470.0
6797,0.0,482.8
6798,285.0,435.0
6799,165.0,498.9
6800,275.0,487.8
6801,295.0,425.0
6802,75.0,345.0
6803,5.0,413.9
6804,200.0,453.9
6805,285.0,447.8
6806,85.0,406.70000000000005
6807,200.0,610.0
6808,155.0,564.0
6809,260.0,506.70000000000005
6810,105.0,423.9
6811,5.0,400.0
6812,100.0,522.8
6813,110.0,522.8
6814,265.0,388.9
6815,155.0,393.9
6816,190.0,467.8
6817,210.0,368.9
6818,165.0,468.9
6819,165.0,463.9
6820,95.0,538.9
6821,90.0,490.0
6822,145.0,407.8
6823,145.0,463.9
6824,424.0,523.9
6825,0.0,430.0
6826,280.0,363.9
6827,300.0,442.8
6828,105.0,521.7
6829,210.0,427.8
6830,240.0,468.9
6831,215.0,513.9
6832,200.0,442.8
6833,224.0,478.9
6834,175.0,343.9
6835,210.0,403.9
6836,100.0,410.0
6837,100.0,423.9
6838,130.0,308.9
6839,150.0,423.9
6840,235.0,468.9
6841,50.0,408.9
6842,275.0,470.0
6843,55.0,433.9
6844,95.0,400.0
6845,415.0,427.8
6846,125.0,458.9
6847,230.0,423.9
6848,215.0,432.8
6849,290.0,493.9
6850,80.0,485.0
6851,205.0,492.8
6852,215.0,418.9
6853,145.0,382.8
6854,105.0,478.9
6855,145.0,513.9
6856,190.0,358.9
6857,205.0,385.0
6858,125.0,452.8
6859,290.0,427.8
6860,335.0,437.8
6861,235.0,430.0
6862,220.0,308.9
6863,285.0,392.8
6864,170.0,468.9
6865,335.0,452.8
6866,180.0,463.9
6867,55.0,423.9
6868,190.0,343.9
6869,110.0,318.9
6870,75.0,470.0
6871,65.0,445.0
6872,95.0,213.9
6873,270.0,363.9
6874,150.0,453.9
6875,150.0,448.9
6876,294.0,307.8
6877,75.0,470.0
6878,0.0,282.8
6879,70.0,393.9
6880,0.0,373.9
6881,180.0,512.8
6882,300.0,470.0
6883,190.0,490.0
6884,95.0,348.9
6885,380.0,458.9
6886,210.0,403.9
6887,215.0,435.0
6888,225.0,333.9
6889,230.0,355.0
6890,75.0,363.9
6891,115.0,432.8
6892,55.0,480.6
6893,80.0,382.8
6894,205.0,435.0
6895,100.0,325.0
6896,75.0,547.8
6897,295.0,478.9
6898,5.0,528.9
6899,160.0,458.9
6900,300.0,417.8
6901,305.0,401.70000000000005
6902,180.0,462.8
6903,70.0,408.9
6904,180.0,468.9
6905,80.0,472.8
6906,355.0,530.0
6907,75.0,483.9
6908,270.0,416.70000000000005
6909,244.0,523.9
6910,0.0,425.0
6911,240.0,486.70000000000005
6912,90.0,462.8
6913,265.0,453.9
6914,70.0,487.8
6915,195.0,574.0
6916,110.0,453.9
6917,265.0,467.8
6918,149.0,558.9
6919,150.0,435.0
6920,150.0,470.0
6921,245.0,433.9
6922,305.0,425.0
6923,105.0,462.8
6924,310.0,355.0
6925,165.0,458.9
6926,290.0,447.8
6927,210.0,443.9
6928,115.0,505.0
6929,135.0,442.8
6930,145.0,523.9
6931,70.0,443.9
6932,100.0,435.0
6933,105.0,342.8
6934,150.0,418.9
6935,0.0,475.0
6936,225.0,523.9
6937,145.0,435.0
6938,50.0,285.0
6939,200.0,430.0
6940,80.0,356.4
6941,110.0,505.0
6942,285.0,418.9
6943,305.0,502.8
6944,200.0,480.0
6945,415.0,463.9
6946,105.0,478.9
6947,55.0,435.0
6948,280.0,528.9
6949,0.0,358.9
6950,115.0,423.9
6951,170.0,485.0
6952,430.0,477.8
6953,175.0,426.70000000000005
6954,285.0,452.8
6955,420.0,423.9
6956,210.0,475.0
6957,5.0,428.9
6958,115.0,548.9
6959,300.0,413.9
6960,305.0,429.0
6961,105.0,522.8
6962,275.0,443.9
6963,235.0,515.0
6964,0.0,225.0
6965,165.0,306.70000000000005
6966,90.0,343.9
6967,290.0,413.9
6968,90.0,450.0
6969,285.0,498.9
6970,165.0,497.8
6971,185.0,472.8
6972,90.0,460.6
6973,100.0,510.0
6974,285.0,398.9
6975,190.0,496.70000000000005
6976,345.0,353.9
6977,285.0,507.8
6978,210.0,450.0
6979,75.0,462.8
6980,215.0,428.9
6981,130.0,460.0
6982,240.0,392.8
6983,260.0,552.8
6984,260.0,450.0
6985,95.0,418.9
6986,50.0,407.8
6987,285.0,443.9
6988,389.0,293.9
6989,0.0,468.9
6990,305.0,417.8
6991,145.0,502.8
6992,0.0,497.8
6993,225.0,443.9
6994,310.0,450.0
6995,265.0,488.9
6996,234.0,398.9
6997,360.0,498.9
6998,245.0,427.8
6999,100.0,425.0
7000,210.0,488.9
7001,215.0,428.9
7002,175.0,307.8
7003,5.0,293.9
7004,375.0,468.9
7005,105.0,435.0
7006,180.0,325.0
7007,290.0,521.7
7008,65.0,488.9
7009,100.0,463.9
7010,420.0,450.0
7011,380.0,410.0
7012,215.0,558.9
7013,140.0,397.8
7014,170.0,510.0
7015,190.0,492.8
7016,200.0,348.9
7017,80.0,458.9
7018,175.0,528.9
7019,360.0,443.9
7020,240.0,335.0
7021,305.0,453.9
7022,50.0,445.0
7023,190.0,463.9
7024,75.0,418.9
7025,100.0,503.9
7026,160.0,528.9
7027,170.0,448.9
7028,110.0,468.9
7029,290.0,447.8
7030,110.0,432.8
7031,364.0,351.70000000000005
7032,100.0,407.8
7033,234.0,400.0
7034,95.0,520.0
7035,175.0,496.70000000000005
7036,160.0,442.8
7037,205.0,423.9
7038,300.0,535.0
7039,344.0,427.8
7040,95.0,398.9
7041,300.0,402.8
7042,185.0,353.9
7043,190.0,427.8
7044,105.0,552.8
7045,185.0,483.9
7046,350.0,418.9
7047,180.0,515.0
7048,245.0,375.0
7049,335.0,373.9
7050,215.0,435.0
7051,105.0,417.8
7052,245.0,433.9
7053,110.0,363.9
7054,310.0,450.0
7055,90.0,383.9
7056,65.0,367.8
7057,105.0,418.9
7058,95.0,547.8
7059,135.0,433.9
7060,290.0,442.8
7061,115.0,340.0
7062,5.0,490.0
7063,350.0,535.0
7064,150.0,442.8
7065,240.0,468.9
7066,375.0,492.8
7067,225.0,350.0
7068,305.0,523.9
7069,0.0,468.9
7070,100.0,386.70000000000005
7071,275.0,487.8
7072,100.0,472.8
7073,245.0,435.0
7074,205.0,322.9
7075,100.0,522.8
7076,160.0,416.70000000000005
7077,200.0,443.9
7078,230.0,552.8
7079,95.0,452.8
7080,225.0,443.9
7081,105.0,448.9
7082,435.0,452.8
7083,180.0,373.9
7084,0.0,330.0
7085,490.0,501.70000000000005
7086,80.0,493.9
7087,90.0,483.9
7088,195.0,340.0
7089,160.0,360.0
7090,0.0,408.9
7091,340.0,515.0
7092,0.0,487.8
7093,180.0,452.8
7094,265.0,442.8
7095,115.0,478.9
7096,325.0,351.70000000000005
7097,340.0,412.8
7098,230.0,463.9
7099,170.0,501.70000000000005
7100,250.0,443.9
7101,210.0,445.0
7102,95.0,440.0
7103,110.0,358.9
7104,315.0,503.9
7105,185.0,443.9
7106,95.0,463.9
7107,0.0,435.0
7108,165.0,457.8
7109,55.0,308.9
7110,134.0,535.0
7111,340.0,458.9
7112,415.0,470.0
7113,110.0,435.6
7114,205.0,452.8
7115,135.0,456.70000000000005
7116,0.0,383.9
7117,75.0,440.0
7118,145.0,372.8
7119,110.0,285.0
7120,165.0,495.0
7121,250.0,470.0
7122,100.0,405.0
7123,240.0,440.0
7124,5.0,488.9
7125,95.0,427.8
7126,0.0,367.8
7127,105.0,455.0
7128,5.0,527.8
7129,270.0,458.9
7130,160.0,460.0
7131,245.0,406.70000000000005
7132,160.0,313.9
7133,340.0,430.0
7134,190.0,533.9
7135,150.0,490.0
7136,100.0,345.0
7137,135.0,470.0
7138,190.0,441.70000000000005
7139,105.0,512.9
7140,110.0,462.8
7141,100.0,443.9
7142,110.0,523.9
7143,0.0,373.9
7144,335.0,515.0
7145,0.0,480.0
7146,80.0,450.0
7147,250.0,469.5
7148,415.0,470.0
7149,55.0,348.9
7150,130.0,460.0
7151,195.0,418.9
7152,240.0,468.9
7153,0.0,452.8
7154,80.0,467.8
7155,5.0,413.9
7156,95.0,513.9
7157,115.0,506.70000000000005
7158,175.0,523.9
7159,115.0,573.9
7160,420.0,413.9
7161,250.0,432.8
7162,130.0,543.9
7163,105.0,485.0
7164,185.0,518.9
7165,0.0,508.9
7166,310.0,453.9
7167,155.0,515.0
7168,330.0,428.9
7169,150.0,333.9
7170,250.0,427.8
7171,215.0,510.0
7172,165.0,565.0
7173,180.0,447.8
7174,320.0,432.8
7175,355.0,441.70000000000005
7176,175.0,430.0
7177,150.0,443.9
7178,90.0,495.0
7179,275.0,388.9
7180,75.0,485.0
7181,220.0,408.9
7182,100.0,435.0
7183,380.0,358.9
7184,240.0,323.9
7185,315.0,458.9
7186,100.0,498.9
7187,295.0,443.9
7188,80.0,283.9
7189,5.0,430.0
7190,235.0,467.8
7191,180.0,397.8
7192,150.0,300.0
7193,229.0,505.0
7194,5.0,443.9
7195,250.0,438.9
7196,50.0,443.9
7197,445.0,435.0
7198,270.0,488.9
7199,265.0,433.9
7200,190.0,408.9
7201,410.0,488.9
7202,215.0,468.9
7203,350.0,502.8
7204,395.0,453.9
7205,180.0,458.9
7206,150.0,333.9
7207,335.0,461.70000000000005
7208,5.0,575.0
7209,185.0,363.9
7210,200.0,447.8
7211,80.0,470.0
7212,170.0,430.0
7213,210.0,401.70000000000005
7214,135.0,445.0
7215,150.0,363.9
7216,155.0,438.9
7217,220.0,458.9
7218,70.0,245.0
7219,245.0,372.8
7220,190.0,405.0
7221,110.0,382.8
7222,50.0,393.9
7223,185.0,438.9
7224,155.0,422.8
7225,225.0,451.70000000000005
7226,250.0,468.9
7227,230.0,480.0
7228,239.0,388.9
7229,110.0,513.9
7230,180.0,423.9
7231,175.0,515.0
7232,100.0,443.9
7233,50.0,460.0
7234,100.0,322.8
7235,145.0,465.0
7236,165.0,445.0
7237,0.0,425.0
7238,95.0,422.8
7239,115.0,593.9
7240,100.0,478.9
7241,145.0,367.8
7242,240.0,513.9
7243,285.0,450.6
7244,250.0,420.0
7245,240.0,515.0
7246,345.0,407.8
7247,105.0,468.9
7248,425.0,435.0
7249,134.0,475.0
7250,335.0,333.9
7251,380.0,407.8
7252,175.0,417.8
7253,270.0,476.70000000000005
7254,310.0,298.9
7255,240.0,427.8
7256,55.0,325.0
7257,215.0,468.9
7258,100.0,417.8
7259,5.0,477.8
7260,335.0,443.9
7261,0.0,393.9
7262,110.0,430.0
7263,454.0,400.0
7264,285.0,452.8
7265,160.0,457.8
7266,180.0,425.0
7267,0.0,430.0
7268,110.0,470.0
7269,195.0,460.0
7270,250.0,405.0
7271,5.0,440.0
7272,370.0,422.8
7273,260.0,448.9
7274,105.0,450.0
7275,330.0,313.9
7276,120.0,435.0
7277,325.0,432.8
7278,250.0,416.70000000000005
7279,160.0,440.0
7280,455.0,450.0
7281,0.0,237.8
7282,115.0,401.70000000000005
7283,430.0,495.0
7284,295.0,350.0
7285,280.0,498.9
7286,250.0,457.8
7287,195.0,457.8
7288,310.0,468.9
7289,280.0,528.9
7290,175.0,523.9
7291,50.0,488.9
7292,0.0,450.0
7293,105.0,502.8
7294,175.0,445.0
7295,115.0,380.0
7296,185.0,395.0
7297,95.0,560.0
7298,295.0,497.8
7299,245.0,432.8
7300,110.0,458.9
7301,255.0,317.8
7302,345.0,501.70000000000005
7303,80.0,390.0
7304,360.0,333.9
7305,5.0,483.9
7306,175.0,468.9
7307,65.0,367.9
7308,105.0,458.9
7309,185.0,452.8
7310,385.0,427.8
7311,135.0,408.9
7312,0.0,383.9
7313,160.0,559.0
7314,465.0,433.9
7315,415.0,522.8
7316,340.0,410.0
7317,110.0,512.8
7318,300.0,498.9
7319,305.0,497.8
7320,175.0,522.8
7321,5.0,333.9
7322,55.0,531.7
7323,275.0,378.9
7324,235.0,373.9
7325,245.0,495.0
7326,195.0,462.8
7327,225.0,455.0
7328,175.0,308.9
7329,185.0,521.7
7330,240.0,438.9
7331,90.0,350.0
7332,210.0,357.8
7333,345.0,428.9
7334,110.0,355.0
7335,200.0,497.8
7336,285.0,416.70000000000005
7337,185.0,468.9
7338,150.0,470.0
7339,195.0,490.0
7340,75.0,218.9
7341,90.0,435.0
7342,225.0,552.8
7343,210.0,450.0
7344,95.0,443.9
7345,180.0,418.9
7346,195.0,401.4
7347,100.0,490.0
7348,265.0,412.8
7349,225.0,325.0
7350,50.0,490.0
7351,100.0,341.70000000000005
7352,245.0,498.9
7353,150.0,413.9
7354,240.0,433.9
7355,265.0,425.0
7356,160.0,342.8
7357,75.0,465.0
7358,310.0,418.9
7359,95.0,433.9
7360,350.0,433.9
7361,180.0,413.9
7362,325.0,423.9
7363,355.0,368.9
7364,75.0,385.0
7365,285.0,323.9
7366,190.0,564.6
7367,195.0,458.9
7368,100.0,422.8
7369,210.0,517.8
7370,105.0,450.0
7371,195.0,230.0
7372,140.0,443.9
7373,310.0,485.0
7374,55.0,392.8
7375,175.0,435.0
7376,290.0,577.8
7377,260.0,405.0
7378,95.0,408.9
7379,0.0,425.0
7380,225.0,440.0
7381,245.0,520.6
7382,0.0,458.9
7383,360.0,428.9
7384,360.0,428.9
7385,175.0,428.9
7386,260.0,463.9
7387,165.0,553.9
7388,250.0,465.0
7389,185.0,380.0
7390,450.0,558.9
7391,0.0,476.70000000000005
7392,0.0,421.70000000000005
7393,349.0,443.9
7394,240.0,452.8
7395,5.0,332.8
7396,65.0,488.9
7397,200.0,347.8
7398,315.0,548.9
7399,260.0,373.9
7400,275.0,568.9
7401,305.0,408.9
7402,280.0,405.0
7403,224.0,445.0
7404,155.0,340.0
7405,110.0,487.8
7406,200.0,470.0
7407,350.0,315.0
7408,75.0,432.8
7409,205.0,445.0
7410,180.0,458.9
7411,65.0,515.0
7412,165.0,483.9
7413,320.0,506.70000000000005
7414,200.0,407.8
7415,400.0,498.9
7416,270.0,403.9
7417,260.0,433.9
7418,550.0,443.9
7419,205.0,569.0
7420,100.0,515.0
7421,420.0,533.9
7422,170.0,496.70000000000005
7423,140.0,388.9
7424,0.0,460.0
7425,110.0,435.0
7426,75.0,222.8
7427,75.0,450.0
7428,285.0,445.0
7429,115.0,527.8
7430,215.0,468.9
7431,100.0,267.8
7432,180.0,528.9
7433,150.0,490.0
7434,95.0,308.9
7435,100.0,410.0
7436,150.0,523.9
7437,85.0,445.0
7438,55.0,445.0
7439,5.0,455.0
7440,105.0,373.9
7441,215.0,441.70000000000005
7442,100.0,413.9
7443,70.0,393.9
7444,200.0,505.0
7445,234.0,457.8
7446,190.0,435.0
7447,90.0,338.9
7448,200.0,428.9
7449,195.0,450.0
7450,0.0,428.9
7451,245.0,412.8
7452,235.0,402.8
7453,180.0,433.9
7454,420.0,483.9
7455,180.0,427.8
7456,100.0,452.8
7457,0.0,408.9
7458,100.0,553.9
7459,100.0,411.70000000000005
7460,135.0,505.0
7461,5.0,410.0
7462,195.0,412.5
7463,285.0,505.0
7464,75.0,332.8
7465,0.0,348.9
7466,145.0,515.0
7467,95.0,340.0
7468,0.0,350.0
7469,230.0,347.8
7470,264.0,467.8
7471,115.0,427.8
7472,100.0,528.9
7473,195.0,513.9
7474,100.0,395.0
7475,135.0,465.0
7476,380.0,475.0
7477,340.0,290.0
7478,50.0,357.8
7479,265.0,363.9
7480,265.0,433.9
7481,165.0,325.0
7482,55.0,483.9
7483,255.0,445.0
7484,285.0,433.9
7485,415.0,313.9
7486,160.0,535.0
7487,205.0,453.9
7488,175.0,473.9
7489,225.0,555.0
7490,205.0,423.9
7491,260.0,348.9
7492,195.0,540.0
7493,175.0,368.9
7494,75.0,463.9
7495,150.0,448.9
7496,115.0,412.8
7497,280.0,443.9
7498,190.0,417.8
7499,5.0,380.0
7500,265.0,453.9
7501,75.0,438.9
7502,235.0,470.0
7503,200.0,450.0
7504,165.0,477.8
7505,260.0,347.8
7506,355.0,475.0
7507,55.0,529.0
7508,105.0,370.0
7509,190.0,575.0
7510,105.0,452.8
7511,130.0,306.70000000000005
7512,75.0,280.0
7513,240.0,435.0
7514,330.0,443.9
7515,95.0,423.9
7516,190.0,389.0
7517,175.0,428.9
7518,115.0,470.0
7519,50.0,515.0
7520,200.0,493.9
7521,385.0,418.9
7522,95.0,432.8
7523,135.0,477.8
7524,175.0,492.8
7525,5.0,428.9
7526,285.0,453.9
7527,80.0,427.8
7528,0.0,433.9
7529,180.0,553.9
7530,150.0,452.8
7531,285.0,497.8
7532,175.0,498.9
7533,105.0,467.8
7534,145.0,388.9
7535,385.0,416.70000000000005
7536,155.0,416.70000000000005
7537,185.0,371.70000000000005
7538,305.0,448.9
7539,200.0,437.8
7540,235.0,381.70000000000005
7541,210.0,518.9
7542,195.0,427.8
7543,280.0,417.8
7544,5.0,412.8
7545,90.0,452.8
7546,375.0,338.9
7547,150.0,453.9
7548,370.0,398.9
7549,235.0,388.9
7550,120.0,468.9
7551,65.0,483.9
7552,210.0,452.8
7553,200.0,492.8
7554,285.0,470.0
7555,245.0,443.9
7556,265.0,482.8
7557,115.0,562.8
7558,390.0,513.9
7559,120.0,460.0
7560,95.0,415.0
7561,115.0,438.9
7562,280.0,450.0
7563,265.0,554.0
7564,150.0,405.0
7565,115.0,528.9
7566,485.0,452.8
7567,100.0,442.8
7568,300.0,432.8
7569,329.0,522.8
7570,100.0,445.0
7571,95.0,360.0
7572,199.0,458.9
7573,165.0,427.8
7574,105.0,443.9
7575,275.0,273.9
7576,75.0,528.9
7577,295.0,358.9
7578,100.0,458.9
7579,240.0,522.8
7580,5.0,358.9
7581,300.0,315.0
7582,95.0,435.0
7583,110.0,433.9
7584,70.0,363.9
7585,100.0,438.9
7586,340.0,498.9
7587,240.0,513.9
7588,225.0,305.0
7589,170.0,450.0
7590,5.0,313.9
7591,210.0,487.8
7592,175.0,472.8
7593,105.0,427.8
7594,100.0,497.8
7595,105.0,457.8
7596,145.0,610.0
7597,90.0,543.9
7598,105.0,477.9
7599,0.0,508.9
7600,175.0,546.7
7601,5.0,450.0
7602,65.0,468.9
7603,220.0,457.8
7604,185.0,468.9
7605,185.0,470.0
7606,245.0,452.8
7607,435.0,388.9
7608,225.0,450.0
7609,90.0,388.9
7610,200.0,578.9
7611,275.0,382.8
7612,75.0,452.8
7613,65.0,605.7
7614,100.0,438.9
7615,5.0,536.8
7616,350.0,458.9
7617,175.0,490.0
7618,5.0,381.70000000000005
7619,50.0,373.9
7620,80.0,318.9
7621,105.0,378.9
7622,280.0,468.9
7623,380.0,438.9
7624,190.0,405.0
7625,315.0,478.9
7626,190.0,476.70000000000005
7627,240.0,440.0
7628,75.0,418.9
7629,0.0,502.8
7630,285.0,433.9
7631,55.0,471.70000000000005
7632,190.0,447.8
7633,90.0,503.9
7634,265.0,416.70000000000005
7635,270.0,230.0
7636,285.0,435.0
7637,5.0,390.0
7638,245.0,348.9
7639,335.0,493.9
7640,210.0,453.9
7641,290.0,567.8
7642,285.0,332.8
