,p1_sum_def_last,p2_sum_def_last
6394,160.0,391.9
6395,105.0,488.8
6396,280.0,375.0
6397,135.0,455.0
6398,0.0,351.9
6399,220.0,486.9
6400,300.0,498.8
6401,140.0,326.9
6402,0.0,400.70000000000005
6403,45.0,465.0
6404,125.0,361.9
6405,225.0,495.70000000000005
6406,125.0,420.0
6407,155.0,250.70000000000002
6408,165.0,361.9
6409,175.0,465.0
6410,265.0,411.9
6411,65.0,496.9
6412,5.0,488.8
6413,205.0,318.8
6414,140.0,546.9
6415,140.0,301.9
6416,85.0,395.0
6417,110.0,471.9
6418,155.0,545.7
6419,180.0,301.9
6420,185.0,341.9
6421,40.0,440.70000000000005
6422,95.0,616.9
6423,5.0,371.9
6424,420.0,416.9
6425,0.0,256.9
6426,300.0,433.8
6427,150.0,351.9
6428,150.0,450.0
6429,0.0,410.0
6430,60.0,455.0
6431,200.0,400.70000000000005
6432,350.0,486.9
6433,180.0,475.0
6434,270.0,381.9
6435,220.0,431.9
6436,390.0,408.8
6437,250.0,436.9
6438,365.0,395.0
6439,5.0,453.8
6440,330.0,375.0
6441,110.0,397.6
6442,140.0,430.70000000000005
6443,100.0,353.8
6444,85.0,465.0
6445,165.0,416.9
6446,375.0,420.0
6447,325.0,461.9
6448,175.0,370.0
6449,110.0,400.0
6450,5.0,465.0
6451,195.0,380.0
6452,155.0,403.8
6453,260.0,380.0
6454,395.0,436.9
6455,85.0,488.0
6456,45.0,454.5
6457,215.0,576.9
6458,290.0,370.0
6459,90.0,371.9
6460,205.0,380.0
6461,240.0,455.0
6462,165.0,483.8
6463,190.0,366.9
6464,0.0,366.9
6465,180.0,561.9
6466,95.0,431.9
6467,155.0,440.70000000000005
6468,285.0,411.9
6469,60.0,380.0
6470,210.0,351.9
6471,65.0,590.0
6472,150.0,418.8
6473,270.0,518.8
6474,50.0,330.0
6475,70.0,415.0
6476,270.0,441.9
6477,150.0,423.8
6478,295.0,420.0
6479,110.0,358.8
6480,130.0,528.8
6481,100.0,468.8
6482,180.0,296.9
6483,250.0,366.9
6484,95.0,350.70000000000005
6485,85.0,301.9
6486,290.0,415.0
6487,165.0,490.0
6488,210.0,293.8
6489,170.0,415.0
6490,245.0,491.9
6491,45.0,305.0
6492,270.0,450.0
6493,235.0,291.9
6494,130.0,388.8
6495,310.0,376.9
6496,90.0,335.0
6497,205.0,351.9
6498,160.0,416.9
6499,355.0,466.9
6500,40.0,505.0
6501,90.0,376.9
6502,175.0,420.0
6503,175.0,410.0
6504,45.0,441.9
6505,160.0,453.8
6506,240.0,476.9
6507,90.0,481.9
6508,65.0,478.8
6509,180.0,405.0
6510,175.0,531.9
6511,205.0,528.8
6512,225.0,416.9
6513,95.0,390.0
6514,165.0,331.9
6515,265.0,444.9
6516,85.0,215.0
6517,235.0,350.0
6518,235.0,408.8
6519,160.0,311.9
6520,95.0,455.0
6521,100.0,298.8
6522,165.0,581.9
6523,90.0,398.8
6524,85.0,433.8
6525,225.0,451.9
6526,210.0,526.9
6527,0.0,420.70000000000005
6528,170.0,428.8
6529,175.0,375.0
6530,270.0,565.0
6531,420.0,356.9
6532,175.0,353.8
6533,135.0,395.0
6534,270.0,461.9
6535,135.0,471.9
6536,85.0,376.9
6537,160.0,443.8
6538,0.0,385.70000000000005
6539,185.0,401.9
6540,100.0,392.6
6541,220.0,486.9
6542,215.0,260.0
6543,360.0,451.9
6544,110.0,458.8
6545,215.0,486.9
6546,245.0,426.9
6547,170.0,398.8
6548,60.0,400.0
6549,215.0,335.0
6550,230.0,366.9
6551,130.0,393.8
6552,95.0,495.0
6553,245.0,321.9
6554,275.0,510.0
6555,180.0,451.9
6556,210.0,345.0
6557,0.0,323.8
6558,130.0,360.0
6559,385.0,456.9
6560,80.0,338.8
6561,230.0,346.9
6562,35.0,466.9
6563,85.0,416.9
6564,60.0,635.0
6565,85.0,378.8
6566,205.0,416.9
6567,245.0,285.0
6568,80.0,575.7
6569,135.0,305.0
6570,405.0,445.0
6571,5.0,500.0
6572,220.0,451.9
6573,320.0,391.9
6574,95.0,358.8
6575,185.0,490.0
6576,160.0,391.9
6577,145.0,473.8
6578,200.0,408.8
6579,65.0,451.9
6580,90.0,386.9
6581,95.0,371.9
6582,180.0,370.0
6583,45.0,405.0
6584,355.0,478.8
6585,205.0,465.0
6586,180.0,388.8
6587,310.0,260.0
6588,150.0,406.9
6589,180.0,311.9
6590,200.0,451.9
6591,160.0,290.0
6592,195.0,451.9
6593,45.0,310.0
6594,90.0,440.0
6595,195.0,441.9
6596,175.0,345.0
6597,270.0,548.8
6598,135.0,315.0
6599,130.0,531.9
6600,155.0,395.0
6601,70.0,423.8
6602,0.0,315.0
6603,350.0,481.9
6604,265.0,370.0
6605,170.0,363.8
6606,35.0,486.9
6607,215.0,331.9
6608,240.0,396.9
6609,180.0,455.0
6610,215.0,441.9
6611,180.0,475.0
6612,285.0,465.0
6613,230.0,366.9
6614,210.0,361.9
6615,0.0,350.0
6616,335.0,478.8
6617,295.0,315.0
6618,240.0,370.70000000000005
6619,5.0,395.70000000000005
6620,5.0,405.0
6621,85.0,290.70000000000005
6622,65.0,476.9
6623,165.0,331.9
6624,270.0,330.0
6625,180.0,518.8
6626,335.0,383.8
6627,100.0,381.9
6628,310.0,438.8
6629,185.0,460.70000000000005
6630,160.0,408.8
6631,60.0,335.0
6632,160.0,391.9
6633,85.0,363.8
6634,125.0,353.8
6635,250.0,378.8
6636,115.0,515.7
6637,180.0,572.6
6638,345.0,475.0
6639,315.0,478.8
6640,195.0,431.9
6641,135.0,353.8
6642,130.0,419.9
6643,90.0,420.0
6644,195.0,298.8
6645,205.0,406.9
6646,85.0,331.9
6647,185.0,635.0
6648,70.0,406.9
6649,145.0,383.8
6650,225.0,311.9
6651,245.0,415.0
6652,40.0,493.8
6653,160.0,453.8
6654,100.0,401.9
6655,45.0,523.8
6656,195.0,315.0
6657,185.0,401.9
6658,140.0,361.9
6659,180.0,430.0
6660,305.0,426.9
6661,175.0,511.9
6662,85.0,481.9
6663,60.0,448.8
6664,180.0,411.9
6665,140.0,376.9
6666,70.0,433.8
6667,215.0,375.0
6668,225.0,406.9
6669,90.0,351.9
6670,150.0,446.9
6671,205.0,473.8
6672,110.0,414.5
6673,190.0,441.9
6674,5.0,536.9
6675,205.0,498.8
6676,420.0,455.0
6677,5.0,431.9
6678,310.0,375.0
6679,225.0,321.9
6680,160.0,266.9
6681,130.0,320.0
6682,408.0,443.8
6683,185.0,443.8
6684,180.0,398.8
6685,185.0,415.0
6686,295.0,366.9
6687,235.0,415.0
6688,220.0,436.9
6689,205.0,378.8
6690,220.0,348.8
6691,100.0,546.9
6692,335.0,475.0
6693,130.0,446.9
6694,90.0,341.9
6695,265.0,455.0
6696,195.0,366.9
6697,170.0,450.0
6698,185.0,295.0
6699,85.0,478.8
6700,215.0,405.0
6701,170.0,476.9
6702,140.0,366.9
6703,155.0,418.8
6704,160.0,465.0
6705,200.0,403.8
6706,180.0,331.9
6707,360.0,370.0
6708,95.0,441.9
6709,85.0,271.9
6710,365.0,476.9
6711,225.0,398.8
6712,185.0,321.9
6713,205.0,351.9
6714,95.0,335.0
6715,180.0,416.9
6716,180.0,390.0
6717,330.0,570.0
6718,185.0,370.0
6719,80.0,481.9
6720,95.0,365.70000000000005
6721,280.0,496.9
6722,90.0,270.0
6723,65.0,395.0
6724,85.0,418.8
6725,305.0,416.9
6726,85.0,391.9
6727,180.0,465.0
6728,180.0,401.9
6729,215.0,350.0
6730,210.0,348.8
6731,275.0,351.9
6732,70.0,518.8
6733,310.0,391.9
6734,240.0,420.70000000000005
6735,245.0,486.9
6736,175.0,286.9
6737,230.0,461.9
6738,265.0,421.9
6739,225.0,366.9
6740,60.0,483.8
6741,70.0,290.0
6742,85.0,403.8
6743,220.0,431.9
6744,5.0,270.0
6745,65.0,486.9
6746,185.0,431.9
6747,245.0,363.8
6748,290.0,366.9
6749,280.0,311.9
6750,280.0,380.0
6751,85.0,355.0
6752,130.0,315.0
6753,45.0,435.70000000000005
6754,110.0,350.0
6755,235.0,391.9
6756,0.0,236.9
6757,65.0,345.0
6758,5.0,499.9
6759,280.0,410.0
6760,0.0,446.9
6761,85.0,370.0
6762,35.0,330.0
6763,100.0,548.0
6764,115.0,350.0
6765,220.0,405.0
6766,100.0,348.8
6767,5.0,366.9
6768,45.0,507.6
6769,45.0,386.9
6770,145.0,326.9
6771,150.0,395.0
6772,275.0,330.0
6773,130.0,380.0
6774,110.0,180.0
6775,140.0,413.8
6776,190.0,518.8
6777,45.0,248.8
6778,35.0,391.9
6779,255.0,468.8
6780,215.0,500.0
6781,170.0,420.70000000000005
6782,135.0,376.9
6783,50.0,376.9
6784,180.0,366.9
6785,150.0,406.9
6786,200.0,436.9
6787,130.0,395.0
6788,5.0,186.9
6789,0.0,366.9
6790,150.0,468.8
6791,180.0,331.9
6792,90.0,361.9
6793,85.0,566.8
6794,195.0,435.0
6795,120.0,416.9
6796,180.0,415.0
6797,0.0,433.8
6798,265.0,380.0
6799,115.0,441.9
6800,270.0,438.8
6801,275.0,355.0
6802,85.0,345.0
6803,5.0,381.9
6804,185.0,411.9
6805,270.0,403.8
6806,80.0,390.70000000000005
6807,185.0,530.0
6808,135.0,555.0
6809,205.0,440.70000000000005
6810,85.0,391.9
6811,5.0,335.0
6812,95.0,603.8
6813,130.0,443.8
6814,210.0,366.9
6815,145.0,366.9
6816,180.0,453.8
6817,160.0,321.9
6818,115.0,481.9
6819,115.0,411.9
6820,85.0,466.9
6821,85.0,465.0
6822,130.0,388.8
6823,135.0,501.9
6824,360.0,486.9
6825,0.0,410.0
6826,260.0,306.9
6827,305.0,398.8
6828,65.0,495.70000000000005
6829,155.0,363.8
6830,215.0,416.9
6831,165.0,456.9
6832,215.0,433.8
6833,208.0,461.9
6834,180.0,271.9
6835,285.0,346.9
6836,95.0,380.0
6837,95.0,391.9
6838,120.0,306.9
6839,140.0,401.9
6840,220.0,416.9
6841,45.0,331.9
6842,235.0,480.0
6843,40.0,366.9
6844,85.0,335.0
6845,360.0,428.8
6846,110.0,456.9
6847,200.0,376.9
6848,200.0,408.8
6849,360.0,501.9
6850,115.0,415.0
6851,155.0,463.8
6852,165.0,391.9
6853,150.0,313.8
6854,100.0,431.9
6855,225.0,521.9
6856,155.0,351.9
6857,205.0,340.0
6858,130.0,438.8
6859,315.0,493.8
6860,325.0,518.8
6861,325.0,370.0
6862,135.0,301.9
6863,240.0,478.8
6864,170.0,416.9
6865,280.0,403.8
6866,210.0,411.9
6867,50.0,366.9
6868,180.0,336.9
6869,65.0,296.9
6870,85.0,430.0
6871,60.0,375.0
6872,85.0,216.9
6873,265.0,336.9
6874,135.0,391.9
6875,195.0,386.9
6876,195.0,283.8
6877,85.0,490.0
6878,0.0,233.8
6879,65.0,331.9
6880,0.0,331.9
6881,185.0,448.8
6882,245.0,405.0
6883,180.0,415.0
6884,90.0,291.9
6885,330.0,406.9
6886,160.0,356.9
6887,150.0,370.0
6888,245.0,301.9
6889,215.0,370.0
6890,85.0,331.9
6891,70.0,373.8
6892,50.0,542.6
6893,90.0,393.8
6894,155.0,380.0
6895,95.0,320.0
6896,85.0,608.8
6897,225.0,451.9
6898,5.0,456.9
6899,150.0,446.9
6900,250.0,423.8
6901,295.0,380.70000000000005
6902,185.0,528.8
6903,65.0,396.9
6904,125.0,406.9
6905,90.0,498.8
6906,345.0,455.0
6907,110.0,546.9
6908,265.0,360.70000000000005
6909,160.0,451.9
6910,0.0,420.0
6911,225.0,430.70000000000005
6912,85.0,433.8
6913,210.0,426.9
6914,65.0,463.8
6915,230.0,450.0
6916,65.0,356.9
6917,275.0,453.8
6918,138.0,496.9
6919,140.0,405.0
6920,130.0,480.0
6921,220.0,366.9
6922,310.0,355.0
6923,100.0,383.8
6924,305.0,375.0
6925,105.0,486.9
6926,250.0,398.8
6927,160.0,376.9
6928,70.0,430.0
6929,135.0,433.8
6930,130.0,451.9
6931,65.0,481.9
6932,95.0,420.0
6933,100.0,433.8
6934,130.0,366.9
6935,0.0,435.0
6936,205.0,451.9
6937,120.0,380.0
6938,45.0,250.0
6939,185.0,370.0
6940,90.0,346.9
6941,65.0,465.0
6942,265.0,366.9
6943,250.0,433.8
6944,150.0,445.0
6945,385.0,391.9
6946,100.0,411.9
6947,50.0,380.0
6948,260.0,446.9
6949,0.0,351.9
6950,105.0,356.9
6951,155.0,430.0
6952,440.0,448.8
6953,180.0,445.70000000000005
6954,245.0,403.8
6955,370.0,391.9
6956,160.0,420.0
6957,5.0,401.9
6958,70.0,481.9
6959,240.0,351.9
6960,245.0,340.0
6961,100.0,453.8
6962,260.0,441.9
6963,220.0,455.0
6964,0.0,205.0
6965,105.0,285.70000000000005
6966,85.0,281.9
6967,250.0,456.9
6968,85.0,395.0
6969,345.0,441.9
6970,115.0,443.8
6971,170.0,458.8
6972,85.0,482.6
6973,95.0,455.0
6974,265.0,371.9
6975,215.0,470.70000000000005
6976,285.0,341.9
6977,265.0,438.8
6978,210.0,515.0
6979,85.0,398.8
6980,165.0,386.9
6981,120.0,390.0
6982,260.0,373.8
6983,245.0,478.8
6984,195.0,465.0
6985,90.0,366.9
6986,45.0,378.8
6987,255.0,366.9
6988,300.0,291.9
6989,0.0,451.9
6990,245.0,383.8
6991,130.0,443.8
6992,0.0,468.8
6993,205.0,376.9
6994,250.0,380.0
6995,200.0,471.9
6996,190.0,371.9
6997,350.0,441.9
6998,215.0,363.8
6999,95.0,410.0
7000,155.0,441.9
7001,130.0,381.9
7002,180.0,293.8
7003,5.0,271.9
7004,330.0,416.9
7005,100.0,380.0
7006,185.0,315.0
7007,230.0,455.70000000000005
7008,60.0,451.9
7009,95.0,501.9
7010,370.0,380.0
7011,330.0,425.0
7012,220.0,521.9
7013,130.0,418.8
7014,175.0,450.0
7015,155.0,428.8
7016,150.0,291.9
7017,90.0,391.9
7018,125.0,471.9
7019,295.0,376.9
7020,185.0,310.0
7021,250.0,401.9
7022,35.0,430.0
7023,155.0,411.9
7024,110.0,391.9
7025,95.0,451.9
7026,175.0,471.9
7027,195.0,441.9
7028,65.0,416.9
7029,235.0,503.8
7030,65.0,423.8
7031,313.0,430.70000000000005
7032,90.0,383.8
7033,190.0,335.0
7034,90.0,460.0
7035,175.0,470.70000000000005
7036,110.0,433.8
7037,205.0,396.9
7038,245.0,635.0
7039,255.0,363.8
7040,85.0,391.9
7041,275.0,368.8
7042,150.0,351.9
7043,155.0,353.8
7044,100.0,478.8
7045,150.0,406.9
7046,300.0,446.9
7047,185.0,455.0
7048,225.0,405.0
7049,300.0,316.9
7050,230.0,405.0
7051,100.0,383.8
7052,320.0,381.9
7053,70.0,346.9
7054,305.0,380.0
7055,85.0,321.9
7056,60.0,333.8
7057,100.0,391.9
7058,85.0,493.8
7059,145.0,381.9
7060,250.0,378.8
7061,70.0,350.0
7062,5.0,415.0
7063,325.0,490.0
7064,140.0,398.8
7065,200.0,416.9
7066,330.0,553.8
7067,250.0,285.0
7068,300.0,451.9
7069,0.0,451.9
7070,95.0,370.70000000000005
7071,220.0,438.8
7072,90.0,458.8
7073,225.0,395.0
7074,150.0,241.9
7075,95.0,508.8
7076,100.0,385.70000000000005
7077,150.0,366.9
7078,255.0,608.8
7079,85.0,428.8
7080,225.0,426.9
7081,100.0,526.9
7082,370.0,403.8
7083,185.0,351.9
7084,0.0,255.0
7085,405.0,535.7
7086,90.0,436.9
7087,85.0,536.9
7088,150.0,285.0
7089,110.0,350.0
7090,0.0,396.9
7091,310.0,490.0
7092,0.0,473.8
7093,185.0,403.8
7094,210.0,378.8
7095,70.0,466.9
7096,295.0,335.70000000000005
7097,370.0,478.8
7098,230.0,421.9
7099,160.0,455.70000000000005
7100,220.0,366.9
7101,160.0,390.0
7102,85.0,395.0
7103,65.0,391.9
7104,295.0,461.9
7105,150.0,376.9
7106,85.0,421.9
7107,0.0,380.0
7108,245.0,433.8
7109,50.0,301.9
7110,95.0,475.0
7111,280.0,411.9
7112,385.0,490.0
7113,65.0,417.6
7114,150.0,403.8
7115,125.0,395.70000000000005
7116,0.0,326.9
7117,85.0,385.0
7118,130.0,318.8
7119,65.0,265.0
7120,155.0,465.0
7121,230.0,490.0
7122,80.0,390.0
7123,240.0,370.0
7124,5.0,451.9
7125,90.0,408.8
7126,0.0,333.8
7127,100.0,410.0
7128,5.0,458.8
7129,210.0,406.9
7130,145.0,380.0
7131,225.0,380.70000000000005
7132,145.0,301.9
7133,315.0,355.0
7134,180.0,511.9
7135,140.0,415.0
7136,95.0,410.0
7137,125.0,545.0
7138,155.0,445.70000000000005
7139,100.0,456.9
7140,65.0,398.8
7141,80.0,366.9
7142,65.0,486.9
7143,0.0,356.9
7144,310.0,550.0
7145,0.0,575.0
7146,90.0,415.0
7147,210.0,454.5
7148,365.0,490.0
7149,50.0,281.9
7150,120.0,390.0
7151,180.0,371.9
7152,190.0,396.9
7153,0.0,428.8
7154,90.0,408.8
7155,5.0,386.9
7156,180.0,456.9
7157,70.0,440.70000000000005
7158,180.0,541.9
7159,70.0,541.9
7160,370.0,466.9
7161,185.0,363.8
7162,120.0,476.9
7163,100.0,410.0
7164,150.0,461.9
7165,0.0,446.9
7166,315.0,411.9
7167,145.0,455.0
7168,345.0,361.9
7169,140.0,301.9
7170,230.0,353.8
7171,185.0,450.0
7172,170.0,595.0
7173,165.0,418.8
7174,310.0,363.8
7175,290.0,425.70000000000005
7176,180.0,435.0
7177,135.0,366.9
7178,85.0,565.0
7179,270.0,366.9
7180,85.0,440.0
7181,240.0,386.9
7182,90.0,370.0
7183,425.0,296.9
7184,185.0,281.9
7185,295.0,391.9
7186,95.0,461.9
7187,235.0,376.9
7188,90.0,251.9
7189,5.0,375.0
7190,195.0,473.8
7191,185.0,383.8
7192,130.0,265.0
7193,180.0,465.0
7194,5.0,376.9
7195,230.0,436.9
7196,35.0,416.9
7197,480.0,485.0
7198,250.0,496.9
7199,200.0,371.9
7200,155.0,396.9
7201,420.0,461.9
7202,165.0,416.9
7203,280.0,443.8
7204,330.0,401.9
7205,185.0,406.9
7206,140.0,311.9
7207,435.0,400.70000000000005
7208,5.0,610.0
7209,150.0,321.9
7210,185.0,398.8
7211,90.0,405.0
7212,160.0,375.0
7213,160.0,380.70000000000005
7214,125.0,375.0
7215,135.0,336.9
7216,145.0,411.9
7217,215.0,406.9
7218,60.0,220.0
7219,245.0,313.8
7220,155.0,345.0
7221,65.0,368.8
7222,45.0,321.9
7223,170.0,421.9
7224,145.0,358.8
7225,225.0,450.70000000000005
7226,230.0,416.9
7227,215.0,575.0
7228,160.0,451.9
7229,65.0,456.9
7230,185.0,366.9
7231,130.0,455.0
7232,95.0,376.9
7233,45.0,430.0
7234,95.0,298.8
7235,130.0,395.0
7236,150.0,375.0
7237,0.0,355.0
7238,90.0,488.8
7239,70.0,531.9
7240,95.0,461.9
7241,130.0,348.8
7242,185.0,456.9
7243,265.0,397.6
7244,325.0,445.0
7245,220.0,455.0
7246,415.0,383.8
7247,100.0,416.9
7248,355.0,380.0
7249,95.0,420.0
7250,310.0,396.9
7251,335.0,468.8
7252,160.0,393.8
7253,265.0,485.70000000000005
7254,285.0,266.9
7255,200.0,363.8
7256,50.0,410.0
7257,165.0,416.9
7258,185.0,413.8
7259,5.0,413.8
7260,290.0,376.9
7261,0.0,331.9
7262,130.0,380.0
7263,395.0,390.0
7264,245.0,403.8
7265,110.0,433.8
7266,185.0,355.0
7267,0.0,440.0
7268,65.0,490.0
7269,210.0,390.0
7270,195.0,330.0
7271,5.0,370.0
7272,310.0,353.8
7273,240.0,391.9
7274,100.0,380.0
7275,305.0,311.9
7276,105.0,370.0
7277,305.0,408.8
7278,220.0,350.70000000000005
7279,110.0,390.0
7280,520.0,380.0
7281,0.0,228.8
7282,95.0,370.70000000000005
7283,375.0,480.0
7284,290.0,325.0
7285,225.0,441.9
7286,255.0,413.8
7287,180.0,433.8
7288,345.0,416.9
7289,260.0,471.9
7290,180.0,491.9
7291,45.0,471.9
7292,0.0,370.0
7293,100.0,468.8
7294,180.0,395.0
7295,70.0,335.0
7296,150.0,315.0
7297,180.0,485.0
7298,235.0,548.8
7299,220.0,373.8
7300,65.0,426.9
7301,195.0,298.8
7302,280.0,535.7
7303,90.0,330.0
7304,295.0,311.9
7305,5.0,461.9
7306,180.0,451.9
7307,60.0,344.9
7308,100.0,391.9
7309,170.0,403.8
7310,315.0,363.8
7311,125.0,381.9
7312,0.0,336.9
7313,185.0,485.0
7314,470.0,381.9
7315,365.0,443.8
7316,280.0,330.0
7317,65.0,458.8
7318,245.0,441.9
7319,300.0,433.8
7320,125.0,453.8
7321,5.0,301.9
7322,50.0,480.70000000000005
7323,270.0,316.9
7324,220.0,331.9
7325,190.0,435.0
7326,180.0,473.8
7327,205.0,430.0
7328,180.0,301.9
7329,150.0,455.70000000000005
7330,200.0,391.9
7331,85.0,290.0
7332,190.0,328.8
7333,285.0,361.9
7334,65.0,340.0
7335,185.0,468.8
7336,265.0,350.70000000000005
7337,175.0,416.9
7338,140.0,415.0
7339,230.0,415.0
7340,110.0,206.9
7341,85.0,380.0
7342,245.0,478.8
7343,160.0,420.0
7344,90.0,366.9
7345,165.0,356.9
7346,180.0,431.9
7347,95.0,415.0
7348,200.0,468.8
7349,215.0,315.0
7350,45.0,415.0
7351,95.0,330.70000000000005
7352,190.0,441.9
7353,140.0,376.9
7354,265.0,401.9
7355,245.0,415.0
7356,110.0,338.8
7357,85.0,490.0
7358,250.0,366.9
7359,90.0,366.9
7360,300.0,361.9
7361,210.0,386.9
7362,300.0,366.9
7363,280.0,346.9
7364,110.0,335.0
7365,245.0,281.9
7366,155.0,507.6
7367,180.0,406.9
7368,95.0,363.8
7369,155.0,443.8
7370,100.0,380.0
7371,275.0,230.0
7372,170.0,496.9
7373,305.0,460.0
7374,50.0,408.8
7375,165.0,370.0
7376,270.0,518.8
7377,270.0,355.0
7378,180.0,346.9
7379,0.0,415.0
7380,235.0,365.0
7381,320.0,477.6
7382,0.0,426.9
7383,295.0,361.9
7384,295.0,361.9
7385,180.0,361.9
7386,240.0,421.9
7387,170.0,521.9
7388,195.0,420.0
7389,170.0,350.0
7390,530.0,611.9
7391,0.0,465.70000000000005
7392,0.0,420.70000000000005
7393,225.0,376.9
7394,200.0,403.8
7395,5.0,313.8
7396,60.0,546.9
7397,175.0,293.8
7398,270.0,476.9
7399,205.0,301.9
7400,220.0,491.9
7401,250.0,396.9
7402,240.0,355.0
7403,180.0,530.0
7404,145.0,310.0
7405,65.0,463.8
7406,150.0,405.0
7407,280.0,290.0
7408,85.0,363.8
7409,155.0,410.0
7410,130.0,391.9
7411,60.0,455.0
7412,115.0,461.9
7413,300.0,495.70000000000005
7414,280.0,353.8
7415,335.0,441.9
7416,220.0,356.9
7417,195.0,426.9
7418,520.0,416.9
7419,245.0,460.0
7420,95.0,455.0
7421,355.0,616.9
7422,265.0,460.70000000000005
7423,145.0,341.9
7424,0.0,420.0
7425,130.0,395.0
7426,85.0,213.8
7427,110.0,370.0
7428,270.0,365.0
7429,70.0,458.8
7430,230.0,416.9
7431,95.0,253.8
7432,165.0,536.9
7433,140.0,450.0
7434,90.0,326.9
7435,95.0,380.0
7436,130.0,441.9
7437,80.0,375.0
7438,50.0,455.0
7439,5.0,540.0
7440,100.0,331.9
7441,165.0,400.70000000000005
7442,95.0,386.9
7443,60.0,331.9
7444,215.0,465.0
7445,218.0,478.8
7446,180.0,380.0
7447,85.0,321.9
7448,215.0,361.9
7449,180.0,490.0
7450,0.0,416.9
7451,190.0,468.8
7452,220.0,463.8
7453,185.0,381.9
7454,360.0,416.9
7455,130.0,363.8
7456,90.0,468.8
7457,0.0,396.9
7458,95.0,496.9
7459,95.0,435.70000000000005
7460,120.0,465.0
7461,5.0,345.0
7462,145.0,440.0
7463,265.0,550.0
7464,85.0,278.8
7465,0.0,311.9
7466,125.0,455.0
7467,85.0,305.0
7468,0.0,280.0
7469,210.0,293.8
7470,215.0,448.8
7471,70.0,363.8
7472,95.0,456.9
7473,145.0,446.9
7474,95.0,315.0
7475,125.0,395.0
7476,330.0,420.0
7477,280.0,260.0
7478,45.0,383.8
7479,210.0,336.9
7480,260.0,401.9
7481,155.0,315.0
7482,50.0,416.9
7483,195.0,375.0
7484,265.0,356.9
7485,365.0,256.9
7486,110.0,530.0
7487,155.0,391.9
7488,125.0,391.9
7489,225.0,520.0
7490,230.0,396.9
7491,240.0,291.9
7492,180.0,490.0
7493,180.0,386.9
7494,85.0,481.9
7495,130.0,381.9
7496,70.0,393.8
7497,255.0,366.9
7498,155.0,383.8
7499,5.0,335.0
7500,230.0,391.9
7501,85.0,396.9
7502,195.0,490.0
7503,175.0,370.0
7504,150.0,468.8
7505,195.0,358.8
7506,285.0,420.0
7507,50.0,468.0
7508,100.0,310.0
7509,180.0,485.0
7510,100.0,358.8
7511,135.0,285.70000000000005
7512,85.0,260.0
7513,245.0,405.0
7514,270.0,366.9
7515,180.0,366.9
7516,200.0,335.0
7517,180.0,361.9
7518,95.0,475.0
7519,45.0,455.0
7520,150.0,491.9
7521,430.0,366.9
7522,85.0,363.8
7523,125.0,413.8
7524,165.0,428.8
7525,5.0,491.9
7526,240.0,476.9
7527,90.0,428.8
7528,0.0,361.9
7529,210.0,496.9
7530,130.0,428.8
7531,265.0,443.8
7532,125.0,441.9
7533,100.0,403.8
7534,125.0,356.9
7535,335.0,360.70000000000005
7536,145.0,350.70000000000005
7537,175.0,345.70000000000005
7538,295.0,381.9
7539,185.0,453.8
7540,255.0,370.70000000000005
7541,155.0,511.9
7542,185.0,358.8
7543,235.0,358.8
7544,5.0,408.8
7545,85.0,403.8
7546,345.0,316.9
7547,140.0,386.9
7548,305.0,326.9
7549,220.0,376.9
7550,95.0,416.9
7551,60.0,431.9
7552,210.0,408.8
7553,185.0,443.8
7554,310.0,435.0
7555,225.0,376.9
7556,210.0,433.8
7557,70.0,493.8
7558,325.0,456.9
7559,110.0,455.0
7560,90.0,365.0
7561,105.0,371.9
7562,235.0,370.0
7563,200.0,510.0
7564,125.0,390.0
7565,70.0,456.9
7566,545.0,403.8
7567,90.0,433.8
7568,240.0,363.8
7569,303.0,453.8
7570,95.0,390.0
7571,90.0,380.0
7572,155.0,426.9
7573,115.0,363.8
7574,100.0,361.9
7575,220.0,256.9
7576,85.0,496.9
7577,235.0,351.9
7578,80.0,391.9
7579,185.0,453.8
7580,5.0,301.9
7581,330.0,290.0
7582,90.0,370.0
7583,65.0,406.9
7584,65.0,341.9
7585,95.0,466.9
7586,280.0,441.9
7587,265.0,456.9
7588,250.0,345.0
7589,170.0,415.0
7590,5.0,301.9
7591,160.0,418.8
7592,180.0,408.8
7593,100.0,363.8
7594,95.0,468.8
7595,65.0,433.8
7596,130.0,515.0
7597,85.0,471.9
7598,100.0,446.9
7599,0.0,446.9
7600,180.0,480.70000000000005
7601,5.0,425.0
7602,60.0,416.9
7603,135.0,413.8
7604,195.0,401.9
7605,150.0,480.0
7606,190.0,408.8
7607,380.0,456.9
7608,210.0,395.0
7609,85.0,376.9
7610,150.0,461.9
7611,295.0,313.8
7612,110.0,403.8
7613,60.0,535.7
7614,95.0,371.9
7615,5.0,473.8
7616,280.0,406.9
7617,205.0,415.0
7618,5.0,405.70000000000005
7619,45.0,316.9
7620,90.0,276.9
7621,65.0,361.9
7622,330.0,416.9
7623,335.0,366.9
7624,190.0,470.0
7625,225.0,451.9
7626,155.0,405.70000000000005
7627,185.0,390.0
7628,65.0,391.9
7629,0.0,443.8
7630,400.0,356.9
7631,50.0,475.70000000000005
7632,155.0,503.8
7633,105.0,451.9
7634,200.0,350.70000000000005
7635,290.0,255.0
7636,245.0,380.0
7637,5.0,370.0
7638,225.0,341.9
7639,380.0,421.9
7640,225.0,406.9
