,p1_sum_spd_last,p2_sum_spd_last
6439,105.0,584.5
6440,360.0,665.0
6441,370.0,549.0
6442,235.0,559.25
6443,205.0,554.5
6444,100.0,615.0
6445,240.0,559.75
6446,410.0,590.0
6447,520.0,539.75
6448,355.0,450.0
6449,200.0,375.0
6450,105.0,615.0
6451,230.0,625.0
6452,295.0,619.5
6453,270.0,625.0
6454,575.0,504.75
6455,125.0,500.0
6456,135.0,608.75
6457,360.0,514.75
6458,395.0,560.0
6459,230.0,489.75
6460,150.0,625.0
6461,395.0,510.0
6462,240.0,604.5
6463,295.0,554.75
6464,0.0,459.75
6465,270.0,419.75
6466,70.0,449.75
6467,295.0,609.25
6468,410.0,579.75
6469,110.0,625.0
6470,250.0,519.75
6471,65.0,590.0
6472,165.0,624.5
6473,235.0,524.5
6474,240.0,390.0
6475,170.0,545.0
6476,425.0,534.75
6477,225.0,439.5
6478,275.0,555.0
6479,200.0,489.5
6480,235.0,534.5
6481,175.0,574.5
6482,195.0,474.75
6483,365.0,624.75
6484,70.0,549.25
6485,125.0,489.75
6486,270.0,545.0
6487,220.0,640.0
6488,375.0,524.5
6489,225.0,585.0
6490,430.0,614.75
6491,135.0,345.0
6492,210.0,490.0
6493,305.0,544.75
6494,335.0,594.5
6495,250.0,594.75
6496,230.0,465.0
6497,270.0,494.75
6498,135.0,554.75
6499,340.0,514.75
6500,200.0,575.0
6501,230.0,469.75
6502,145.0,590.0
6503,145.0,610.0
6504,135.0,544.75
6505,135.0,534.5
6506,365.0,649.75
6507,230.0,574.75
6508,65.0,504.5
6509,170.0,480.0
6510,355.0,499.75
6511,145.0,524.5
6512,330.0,559.75
6513,70.0,445.0
6514,330.0,594.75
6515,210.0,639.75
6516,100.0,365.0
6517,290.0,495.0
6518,460.0,619.5
6519,135.0,434.75
6520,70.0,510.0
6521,125.0,554.5
6522,275.0,614.75
6523,230.0,539.5
6524,100.0,479.5
6525,330.0,479.75
6526,375.0,504.75
6527,0.0,614.25
6528,250.0,484.5
6529,355.0,595.0
6530,405.0,585.0
6531,325.0,584.75
6532,165.0,579.5
6533,365.0,600.0
6534,210.0,549.75
6535,270.0,504.75
6536,200.0,594.75
6537,320.0,614.5
6538,0.0,489.25
6539,110.0,544.75
6540,175.0,614.0
6541,465.0,549.75
6542,115.0,290.0
6543,335.0,544.75
6544,80.0,609.5
6545,290.0,599.75
6546,260.0,544.75
6547,225.0,579.5
6548,110.0,455.0
6549,290.0,490.0
6550,430.0,529.75
6551,260.0,569.5
6552,70.0,555.0
6553,235.0,514.75
6554,155.0,470.0
6555,195.0,544.75
6556,355.0,545.0
6557,0.0,324.5
6558,260.0,490.0
6559,230.0,594.75
6560,95.0,519.5
6561,370.0,469.75
6562,95.0,659.75
6563,125.0,584.75
6564,130.0,595.0
6565,125.0,649.5
6566,270.0,559.75
6567,260.0,435.0
6568,95.0,559.25
6569,160.0,520.0
6570,475.0,615.0
6571,105.0,615.0
6572,285.0,479.75
6573,450.0,564.75
6574,70.0,619.5
6575,275.0,580.0
6576,320.0,589.75
6577,160.0,624.5
6578,430.0,604.5
6579,65.0,364.75
6580,205.0,439.75
6581,70.0,609.75
6582,195.0,560.0
6583,135.0,475.0
6584,605.0,639.5
6585,170.0,615.0
6586,170.0,674.5
6587,250.0,400.0
6588,190.0,449.75
6589,195.0,529.75
6590,300.0,584.75
6591,135.0,470.0
6592,265.0,479.75
6593,135.0,415.0
6594,230.0,550.0
6595,325.0,534.75
6596,165.0,450.0
6597,210.0,529.5
6598,340.0,560.0
6599,235.0,499.75
6600,135.0,620.0
6601,170.0,504.5
6602,0.0,535.0
6603,310.0,574.75
6604,295.0,385.0
6605,325.0,619.5
6606,95.0,509.75
6607,270.0,459.75
6608,395.0,654.75
6609,170.0,510.0
6610,360.0,534.75
6611,170.0,585.0
6612,460.0,545.0
6613,230.0,624.75
6614,205.0,619.75
6615,0.0,525.0
6616,225.0,544.5
6617,380.0,445.0
6618,395.0,609.25
6619,105.0,484.25
6620,105.0,505.0
6621,100.0,419.25
6622,65.0,614.75
6623,240.0,434.75
6624,235.0,560.0
6625,270.0,604.5
6626,405.0,584.5
6627,175.0,554.75
6628,345.0,609.5
6629,190.0,574.25
6630,135.0,594.5
6631,65.0,425.0
6632,305.0,589.75
6633,100.0,619.5
6634,325.0,579.5
6635,340.0,589.5
6636,305.0,599.25
6637,195.0,529.0
6638,385.0,515.0
6639,355.0,504.5
6640,325.0,544.75
6641,270.0,554.5
6642,235.0,624.75
6643,230.0,590.0
6644,230.0,554.5
6645,145.0,614.75
6646,125.0,579.75
6647,300.0,595.0
6648,170.0,614.75
6649,190.0,654.5
6650,405.0,529.75
6651,235.0,560.0
6652,200.0,549.5
6653,135.0,584.5
6654,175.0,609.75
6655,135.0,539.5
6656,205.0,560.0
6657,340.0,569.75
6658,205.0,449.75
6659,195.0,485.0
6660,345.0,644.75
6661,330.0,604.75
6662,100.0,569.75
6663,65.0,514.5
6664,195.0,454.75
6665,205.0,594.75
6666,170.0,399.5
6667,115.0,595.0
6668,330.0,449.75
6669,230.0,494.75
6670,165.0,374.75
6671,170.0,604.5
6672,80.0,578.75
6673,170.0,559.75
6674,105.0,504.75
6675,270.0,594.5
6676,590.0,510.0
6677,105.0,574.75
6678,225.0,595.0
6679,305.0,564.75
6680,135.0,369.75
6681,260.0,455.0
6682,505.0,614.5
6683,145.0,614.5
6684,270.0,539.5
6685,275.0,545.0
6686,420.0,624.75
6687,290.0,585.0
6688,265.0,619.75
6689,270.0,479.5
6690,465.0,549.5
6691,160.0,619.75
6692,325.0,620.0
6693,55.0,619.75
6694,205.0,494.75
6695,295.0,510.0
6696,300.0,554.75
6697,190.0,600.0
6698,225.0,475.0
6699,100.0,539.5
6700,180.0,580.0
6701,225.0,604.75
6702,205.0,554.75
6703,135.0,609.5
6704,135.0,615.0
6705,300.0,584.5
6706,170.0,434.75
6707,445.0,520.0
6708,70.0,534.75
6709,100.0,484.75
6710,365.0,544.75
6711,125.0,579.5
6712,300.0,489.75
6713,170.0,519.75
6714,70.0,490.0
6715,195.0,559.75
6716,170.0,445.0
6717,310.0,600.0
6718,300.0,585.0
6719,95.0,574.75
6720,70.0,504.25
6721,330.0,574.75
6722,205.0,505.0
6723,65.0,595.0
6724,125.0,644.5
6725,320.0,559.75
6726,125.0,624.75
6727,195.0,615.0
6728,170.0,544.75
6729,115.0,525.0
6730,275.0,599.5
6731,315.0,579.75
6732,170.0,529.5
6733,250.0,589.75
6734,395.0,614.25
6735,260.0,529.75
6736,330.0,534.75
6737,285.0,514.75
6738,395.0,409.75
6739,125.0,624.75
6740,110.0,544.5
6741,170.0,565.0
6742,100.0,584.5
6743,395.0,544.75
6744,105.0,400.0
6745,65.0,599.75
6746,300.0,519.75
6747,260.0,619.5
6748,470.0,529.75
6749,180.0,419.75
6750,180.0,600.0
6751,125.0,525.0
6752,235.0,535.0
6753,135.0,674.25
6754,80.0,480.0
6755,390.0,609.75
6756,0.0,294.75
6757,100.0,555.0
6758,105.0,489.75
6759,260.0,590.0
6760,0.0,569.75
6761,100.0,385.0
6762,95.0,435.0
6763,175.0,515.0
6764,305.0,425.0
6765,220.0,455.0
6766,175.0,549.5
6767,105.0,529.75
6768,135.0,574.0
6769,135.0,569.75
6770,255.0,564.75
6771,190.0,595.0
6772,155.0,570.0
6773,300.0,585.0
6774,200.0,405.0
6775,205.0,554.5
6776,365.0,574.5
6777,135.0,289.5
6778,95.0,484.75
6779,390.0,594.5
6780,115.0,615.0
6781,225.0,614.25
6782,270.0,594.75
6783,240.0,594.75
6784,195.0,649.75
6785,165.0,614.75
6786,405.0,614.75
6787,235.0,620.0
6788,105.0,359.75
6789,0.0,624.75
6790,315.0,534.5
6791,170.0,434.75
6792,230.0,449.75
6793,125.0,589.5
6794,325.0,565.0
6795,45.0,559.75
6796,195.0,560.0
6797,0.0,399.5
6798,320.0,600.0
6799,305.0,534.75
6800,400.0,504.5
6801,245.0,630.0
6802,100.0,555.0
6803,105.0,494.75
6804,300.0,579.75
6805,215.0,584.5
6806,95.0,539.25
6807,360.0,525.0
6808,270.0,595.0
6809,270.0,609.25
6810,335.0,509.75
6811,105.0,490.0
6812,70.0,494.5
6813,55.0,544.5
6814,375.0,609.75
6815,310.0,534.75
6816,195.0,459.5
6817,135.0,489.75
6818,305.0,549.75
6819,305.0,454.75
6820,125.0,579.75
6821,125.0,555.0
6822,260.0,574.5
6823,365.0,574.75
6824,400.0,599.75
6825,0.0,485.0
6826,270.0,444.75
6827,410.0,509.5
6828,100.0,629.25
6829,295.0,619.5
6830,345.0,559.75
6831,240.0,589.75
6832,180.0,649.5
6833,345.0,594.75
6834,170.0,484.75
6835,330.0,449.75
6836,70.0,490.0
6837,70.0,509.75
6838,45.0,399.75
6839,205.0,549.75
6840,300.0,559.75
6841,135.0,594.75
6842,365.0,550.0
6843,200.0,649.75
6844,125.0,490.0
6845,440.0,609.5
6846,305.0,559.75
6847,315.0,569.75
6848,140.0,619.5
6849,280.0,629.75
6850,185.0,585.0
6851,295.0,429.5
6852,240.0,604.75
6853,335.0,589.5
6854,175.0,584.75
6855,220.0,574.75
6856,270.0,494.75
6857,145.0,590.0
6858,235.0,659.5
6859,330.0,614.5
6860,405.0,604.5
6861,295.0,560.0
6862,270.0,559.75
6863,395.0,614.5
6864,225.0,559.75
6865,330.0,584.5
6866,255.0,454.75
6867,240.0,529.75
6868,195.0,479.75
6869,65.0,479.75
6870,100.0,650.0
6871,130.0,595.0
6872,125.0,434.75
6873,295.0,504.75
6874,365.0,589.75
6875,180.0,464.75
6876,260.0,484.5
6877,100.0,580.0
6878,0.0,359.5
6879,215.0,459.75
6880,0.0,434.75
6881,275.0,554.5
6882,260.0,480.0
6883,195.0,545.0
6884,230.0,469.75
6885,360.0,614.75
6886,135.0,409.75
6887,400.0,560.0
6888,445.0,489.75
6889,115.0,525.0
6890,100.0,499.75
6891,170.0,564.5
6892,240.0,559.0
6893,205.0,419.5
6894,295.0,600.0
6895,70.0,495.0
6896,100.0,594.5
6897,310.0,544.75
6898,105.0,614.75
6899,360.0,604.75
6900,400.0,579.5
6901,375.0,649.25
6902,275.0,574.5
6903,215.0,629.75
6904,130.0,559.75
6905,205.0,569.5
6906,350.0,615.0
6907,80.0,619.75
6908,295.0,589.25
6909,165.0,584.75
6910,0.0,620.0
6911,385.0,544.25
6912,125.0,654.5
6913,375.0,599.75
6914,215.0,484.5
6915,180.0,570.0
6916,65.0,569.75
6917,290.0,459.5
6918,215.0,539.75
6919,205.0,580.0
6920,165.0,550.0
6921,395.0,649.75
6922,250.0,630.0
6923,175.0,559.5
6924,320.0,585.0
6925,265.0,549.75
6926,340.0,479.5
6927,135.0,594.75
6928,170.0,620.0
6929,220.0,569.5
6930,260.0,504.75
6931,215.0,469.75
6932,70.0,455.0
6933,175.0,479.5
6934,165.0,624.75
6935,0.0,570.0
6936,170.0,584.75
6937,220.0,600.0
6938,135.0,360.0
6939,300.0,560.0
6940,205.0,614.75
6941,65.0,615.0
6942,320.0,624.75
6943,365.0,424.5
6944,190.0,495.0
6945,365.0,524.75
6946,175.0,554.75
6947,240.0,600.0
6948,250.0,574.75
6949,0.0,494.75
6950,265.0,434.75
6951,135.0,515.0
6952,485.0,629.5
6953,170.0,594.25
6954,235.0,584.5
6955,385.0,509.75
6956,135.0,590.0
6957,105.0,454.75
6958,170.0,469.75
6959,420.0,599.75
6960,260.0,395.0
6961,175.0,584.5
6962,290.0,584.75
6963,220.0,510.0
6964,0.0,375.0
6965,265.0,484.25
6966,125.0,524.75
6967,340.0,479.75
6968,125.0,595.0
6969,440.0,534.75
6970,305.0,614.5
6971,250.0,564.5
6972,125.0,594.0
6973,70.0,625.0
6974,320.0,659.75
6975,325.0,614.25
6976,285.0,654.75
6977,300.0,609.5
6978,250.0,395.0
6979,100.0,504.5
6980,240.0,674.75
6981,45.0,515.0
6982,440.0,614.5
6983,410.0,559.5
6984,230.0,545.0
6985,230.0,624.75
6986,135.0,534.5
6987,315.0,554.75
6988,405.0,344.75
6989,0.0,634.75
6990,260.0,584.5
6991,260.0,519.5
6992,0.0,614.5
6993,170.0,594.75
6994,365.0,625.0
6995,335.0,539.75
6996,170.0,659.75
6997,420.0,534.75
6998,290.0,619.5
6999,70.0,550.0
7000,295.0,574.75
7001,165.0,649.75
7002,170.0,524.5
7003,105.0,464.75
7004,360.0,559.75
7005,175.0,600.0
7006,275.0,535.0
7007,245.0,584.25
7008,110.0,639.75
7009,70.0,574.75
7010,385.0,625.0
7011,360.0,555.0
7012,170.0,539.75
7013,335.0,579.5
7014,330.0,405.0
7015,270.0,589.5
7016,190.0,469.75
7017,205.0,589.75
7018,195.0,584.75
7019,500.0,614.75
7020,110.0,530.0
7021,365.0,544.75
7022,95.0,545.0
7023,270.0,454.75
7024,80.0,549.75
7025,70.0,514.75
7026,190.0,564.75
7027,205.0,584.75
7028,65.0,559.75
7029,350.0,519.5
7030,65.0,644.5
7031,375.0,474.25
7032,230.0,679.5
7033,170.0,490.0
7034,230.0,620.0
7035,330.0,614.25
7036,200.0,589.5
7037,145.0,654.75
7038,260.0,595.0
7039,235.0,619.5
7040,125.0,554.75
7041,180.0,609.5
7042,165.0,494.75
7043,270.0,579.5
7044,175.0,559.5
7045,165.0,584.75
7046,525.0,554.75
7047,275.0,510.0
7048,330.0,455.0
7049,450.0,594.75
7050,230.0,580.0
7051,175.0,584.5
7052,290.0,619.75
7053,205.0,599.75
7054,320.0,625.0
7055,125.0,514.75
7056,130.0,649.5
7057,175.0,624.75
7058,125.0,549.5
7059,260.0,619.75
7060,340.0,614.5
7061,170.0,425.0
7062,105.0,545.0
7063,505.0,525.0
7064,205.0,509.5
7065,405.0,559.75
7066,360.0,549.5
7067,285.0,555.0
7068,215.0,584.75
7069,0.0,634.75
7070,70.0,434.25
7071,245.0,504.5
7072,230.0,564.5
7073,330.0,540.0
7074,190.0,294.75
7075,70.0,534.5
7076,160.0,644.25
7077,190.0,554.75
7078,315.0,574.5
7079,125.0,584.5
7080,305.0,574.75
7081,175.0,474.75
7082,410.0,584.5
7083,250.0,519.75
7084,0.0,295.0
7085,505.0,604.25
7086,205.0,429.75
7087,125.0,589.75
7088,225.0,435.0
7089,200.0,495.0
7090,0.0,629.75
7091,415.0,605.0
7092,0.0,619.5
7093,275.0,584.5
7094,375.0,614.5
7095,170.0,489.75
7096,295.0,514.25
7097,300.0,639.5
7098,335.0,534.75
7099,305.0,559.25
7100,395.0,554.75
7101,135.0,490.0
7102,125.0,465.0
7103,65.0,479.75
7104,190.0,514.75
7105,165.0,594.75
7106,125.0,534.75
7107,0.0,600.0
7108,320.0,614.5
7109,240.0,559.75
7110,100.0,595.0
7111,180.0,484.75
7112,365.0,580.0
7113,65.0,609.0
7114,190.0,584.5
7115,230.0,474.25
7116,0.0,429.75
7117,100.0,650.0
7118,260.0,519.5
7119,65.0,395.0
7120,200.0,520.0
7121,435.0,580.0
7122,230.0,445.0
7123,280.0,490.0
7124,105.0,639.75
7125,230.0,619.5
7126,0.0,649.5
7127,175.0,620.0
7128,105.0,614.5
7129,320.0,614.75
7130,235.0,490.0
7131,330.0,554.25
7132,235.0,464.75
7133,560.0,565.0
7134,195.0,569.75
7135,205.0,545.0
7136,70.0,520.0
7137,150.0,535.0
7138,270.0,584.25
7139,175.0,414.75
7140,65.0,504.5
7141,230.0,554.75
7142,65.0,599.75
7143,0.0,469.75
7144,400.0,470.0
7145,0.0,605.0
7146,205.0,490.0
7147,295.0,608.75
7148,280.0,580.0
7149,240.0,429.75
7150,45.0,590.0
7151,195.0,464.75
7152,365.0,464.75
7153,0.0,509.5
7154,205.0,524.5
7155,105.0,519.75
7156,85.0,589.75
7157,170.0,609.25
7158,170.0,629.75
7159,170.0,509.75
7160,385.0,559.75
7161,285.0,524.5
7162,45.0,594.75
7163,175.0,440.0
7164,165.0,639.75
7165,0.0,549.75
7166,355.0,579.75
7167,310.0,510.0
7168,415.0,619.75
7169,205.0,489.75
7170,435.0,579.5
7171,455.0,405.0
7172,225.0,570.0
7173,180.0,599.5
7174,430.0,524.5
7175,395.0,534.25
7176,170.0,550.0
7177,365.0,554.75
7178,125.0,425.0
7179,400.0,609.75
7180,100.0,550.0
7181,340.0,589.75
7182,230.0,560.0
7183,320.0,499.75
7184,110.0,499.75
7185,190.0,589.75
7186,70.0,539.75
7187,390.0,594.75
7188,205.0,554.75
7189,105.0,495.0
7190,300.0,569.5
7191,275.0,559.5
7192,165.0,530.0
7193,225.0,615.0
7194,105.0,594.75
7195,435.0,479.75
7196,95.0,449.75
7197,460.0,605.0
7198,345.0,579.75
7199,335.0,564.75
7200,270.0,629.75
7201,535.0,539.75
7202,240.0,559.75
7203,355.0,519.5
7204,385.0,539.75
7205,275.0,614.75
7206,205.0,529.75
7207,440.0,579.25
7208,105.0,595.0
7209,165.0,489.75
7210,300.0,479.5
7211,205.0,480.0
7212,285.0,495.0
7213,135.0,649.25
7214,230.0,595.0
7215,365.0,504.75
7216,310.0,629.75
7217,360.0,614.75
7218,65.0,395.0
7219,385.0,379.5
7220,270.0,545.0
7221,65.0,509.5
7222,135.0,459.75
7223,250.0,604.75
7224,310.0,514.5
7225,305.0,674.25
7226,455.0,559.75
7227,115.0,605.0
7228,200.0,549.75
7229,65.0,589.75
7230,275.0,529.75
7231,315.0,510.0
7232,70.0,594.75
7233,135.0,575.0
7234,70.0,459.5
7235,260.0,620.0
7236,340.0,595.0
7237,0.0,630.0
7238,230.0,529.5
7239,170.0,499.75
7240,70.0,594.75
7241,260.0,489.5
7242,110.0,589.75
7243,300.0,549.0
7244,395.0,485.0
7245,490.0,510.0
7246,340.0,679.5
7247,175.0,559.75
7248,290.0,600.0
7249,100.0,590.0
7250,510.0,449.75
7251,465.0,599.5
7252,240.0,624.5
7253,295.0,529.25
7254,440.0,549.75
7255,405.0,619.5
7256,240.0,495.0
7257,240.0,559.75
7258,190.0,539.5
7259,105.0,554.5
7260,370.0,594.75
7261,0.0,459.75
7262,55.0,600.0
7263,395.0,640.0
7264,235.0,584.5
7265,200.0,614.5
7266,275.0,630.0
7267,0.0,485.0
7268,65.0,580.0
7269,150.0,590.0
7270,325.0,595.0
7271,105.0,410.0
7272,410.0,579.5
7273,305.0,539.75
7274,175.0,625.0
7275,345.0,504.75
7276,200.0,560.0
7277,345.0,619.5
7278,395.0,549.25
7279,200.0,500.0
7280,435.0,625.0
7281,0.0,404.5
7282,205.0,609.25
7283,495.0,500.0
7284,270.0,505.0
7285,370.0,534.75
7286,325.0,529.5
7287,195.0,614.5
7288,325.0,559.75
7289,270.0,584.75
7290,170.0,574.75
7291,135.0,539.75
7292,0.0,585.0
7293,175.0,499.5
7294,170.0,595.0
7295,170.0,465.0
7296,165.0,425.0
7297,85.0,500.0
7298,350.0,619.5
7299,395.0,564.5
7300,65.0,664.75
7301,325.0,554.5
7302,525.0,604.25
7303,205.0,570.0
7304,500.0,529.75
7305,105.0,489.75
7306,170.0,634.75
7307,130.0,519.75
7308,175.0,589.75
7309,285.0,584.5
7310,370.0,619.5
7311,150.0,679.75
7312,0.0,524.75
7313,225.0,630.0
7314,450.0,599.75
7315,280.0,544.5
7316,180.0,595.0
7317,65.0,589.5
7318,260.0,534.75
7319,215.0,574.5
7320,195.0,584.5
7321,105.0,489.75
7322,240.0,574.25
7323,400.0,444.75
7324,220.0,434.75
7325,215.0,625.0
7326,175.0,599.5
7327,170.0,605.0
7328,170.0,559.75
7329,165.0,584.25
7330,405.0,564.75
7331,125.0,395.0
7332,370.0,544.5
7333,285.0,619.75
7334,65.0,510.0
7335,300.0,534.5
7336,320.0,549.25
7337,165.0,559.75
7338,205.0,520.0
7339,180.0,545.0
7340,80.0,324.75
7341,125.0,600.0
7342,445.0,559.5
7343,135.0,575.0
7344,230.0,554.75
7345,180.0,584.75
7346,175.0,474.75
7347,70.0,545.0
7348,335.0,599.5
7349,265.0,535.0
7350,135.0,545.0
7351,70.0,409.25
7352,215.0,534.75
7353,205.0,459.75
7354,280.0,514.75
7355,430.0,545.0
7356,200.0,519.5
7357,100.0,580.0
7358,365.0,624.75
7359,230.0,649.75
7360,460.0,524.75
7361,255.0,634.75
7362,240.0,529.75
7363,355.0,449.75
7364,80.0,465.0
7365,235.0,499.75
7366,270.0,604.0
7367,195.0,614.75
7368,70.0,619.5
7369,295.0,544.5
7370,175.0,625.0
7371,155.0,410.0
7372,190.0,589.75
7373,320.0,510.0
7374,240.0,634.5
7375,330.0,560.0
7376,425.0,524.5
7377,260.0,605.0
7378,85.0,494.75
7379,0.0,450.0
7380,320.0,555.0
7381,290.0,544.0
7382,0.0,664.75
7383,500.0,619.75
7384,500.0,619.75
7385,170.0,619.75
7386,305.0,534.75
7387,225.0,559.75
7388,400.0,450.0
7389,325.0,480.0
7390,515.0,604.75
7391,0.0,629.25
7392,0.0,614.25
7393,265.0,594.75
7394,405.0,584.5
7395,105.0,549.5
7396,130.0,619.75
7397,300.0,489.5
7398,210.0,559.75
7399,270.0,299.75
7400,265.0,534.75
7401,365.0,629.75
7402,395.0,605.0
7403,225.0,630.0
7404,310.0,415.0
7405,65.0,579.5
7406,190.0,480.0
7407,355.0,565.0
7408,100.0,524.5
7409,295.0,610.0
7410,300.0,569.75
7411,110.0,510.0
7412,305.0,489.75
7413,240.0,564.25
7414,260.0,554.5
7415,490.0,534.75
7416,300.0,409.75
7417,230.0,514.75
7418,545.0,599.75
7419,150.0,405.0
7420,70.0,510.0
7421,395.0,564.75
7422,185.0,574.25
7423,230.0,629.75
7424,0.0,435.0
7425,55.0,540.0
7426,100.0,429.5
7427,80.0,585.0
7428,215.0,480.0
7429,170.0,634.5
7430,230.0,559.75
7431,70.0,419.5
7432,180.0,549.75
7433,225.0,565.0
7434,230.0,539.75
7435,70.0,490.0
7436,165.0,544.75
7437,95.0,595.0
7438,240.0,455.0
7439,105.0,520.0
7440,175.0,434.75
7441,240.0,554.25
7442,70.0,519.75
7443,65.0,459.75
7444,180.0,615.0
7445,290.0,519.5
7446,195.0,600.0
7447,200.0,494.75
7448,180.0,619.75
7449,195.0,535.0
7450,0.0,569.75
7451,295.0,599.5
7452,280.0,494.5
7453,275.0,599.75
7454,310.0,584.75
7455,300.0,619.5
7456,230.0,574.5
7457,0.0,629.75
7458,70.0,579.75
7459,70.0,459.25
7460,175.0,615.0
7461,105.0,495.0
7462,160.0,470.0
7463,355.0,565.0
7464,100.0,494.5
7465,0.0,499.75
7466,325.0,510.0
7467,125.0,520.0
7468,0.0,355.0
7469,275.0,489.5
7470,145.0,514.5
7471,170.0,619.5
7472,70.0,614.75
7473,160.0,549.75
7474,70.0,425.0
7475,150.0,620.0
7476,360.0,590.0
7477,180.0,425.0
7478,135.0,449.5
7479,375.0,504.75
7480,455.0,514.75
7481,180.0,535.0
7482,240.0,584.75
7483,325.0,595.0
7484,395.0,609.75
7485,280.0,529.75
7486,200.0,600.0
7487,295.0,589.75
7488,195.0,429.75
7489,305.0,545.0
7490,125.0,654.75
7491,305.0,489.75
7492,195.0,600.0
7493,170.0,479.75
7494,100.0,549.75
7495,165.0,644.75
7496,170.0,624.5
7497,410.0,554.75
7498,270.0,584.5
7499,105.0,485.0
7500,405.0,589.75
7501,100.0,644.75
7502,300.0,580.0
7503,300.0,585.0
7504,360.0,509.5
7505,230.0,604.5
7506,460.0,590.0
7507,240.0,535.0
7508,175.0,495.0
7509,195.0,525.0
7510,175.0,569.5
7511,340.0,484.25
7512,100.0,445.0
7513,380.0,580.0
7514,385.0,554.75
7515,85.0,529.75
7516,300.0,500.0
7517,170.0,619.75
7518,225.0,535.0
7519,135.0,510.0
7520,190.0,589.75
7521,400.0,624.75
7522,125.0,524.5
7523,150.0,554.5
7524,220.0,569.5
7525,105.0,614.75
7526,395.0,584.75
7527,205.0,609.5
7528,0.0,449.75
7529,255.0,579.75
7530,165.0,564.5
7531,355.0,614.5
7532,175.0,534.75
7533,175.0,609.5
7534,325.0,514.75
7535,465.0,589.25
7536,310.0,549.25
7537,145.0,594.25
7538,375.0,644.75
7539,300.0,464.5
7540,335.0,584.25
7541,295.0,564.75
7542,300.0,419.5
7543,290.0,589.5
7544,105.0,594.5
7545,200.0,584.5
7546,375.0,579.75
7547,205.0,484.75
7548,390.0,564.75
7549,220.0,469.75
7550,160.0,559.75
7551,130.0,594.75
7552,250.0,424.5
7553,300.0,614.5
7554,225.0,605.0
7555,330.0,594.75
7556,375.0,399.5
7557,170.0,574.5
7558,315.0,589.75
7559,350.0,610.0
7560,230.0,280.0
7561,245.0,489.75
7562,290.0,585.0
7563,335.0,615.0
7564,325.0,445.0
7565,170.0,614.75
7566,555.0,584.5
7567,230.0,589.5
7568,420.0,524.5
7569,395.0,584.5
7570,70.0,490.0
7571,230.0,420.0
7572,210.0,469.75
7573,305.0,619.5
7574,175.0,594.75
7575,245.0,449.75
7576,100.0,544.75
7577,350.0,494.75
7578,230.0,589.75
7579,110.0,584.5
7580,105.0,359.75
7581,275.0,565.0
7582,230.0,560.0
7583,65.0,599.75
7584,215.0,539.75
7585,70.0,449.75
7586,180.0,534.75
7587,280.0,589.75
7588,285.0,360.0
7589,225.0,490.0
7590,105.0,464.75
7591,135.0,644.5
7592,170.0,449.5
7593,175.0,619.5
7594,70.0,614.5
7595,100.0,614.5
7596,260.0,505.0
7597,125.0,609.75
7598,175.0,519.75
7599,0.0,549.75
7600,170.0,599.25
7601,105.0,530.0
7602,110.0,559.75
7603,270.0,529.5
7604,195.0,609.75
7605,165.0,550.0
7606,215.0,424.5
7607,600.0,674.75
7608,275.0,595.0
7609,125.0,469.75
7610,190.0,469.75
7611,380.0,589.5
7612,80.0,584.5
7613,130.0,504.25
7614,70.0,489.75
7615,105.0,674.5
7616,355.0,614.75
7617,150.0,545.0
7618,105.0,604.25
7619,135.0,594.75
7620,205.0,394.75
7621,100.0,574.75
7622,250.0,559.75
7623,465.0,554.75
7624,365.0,650.0
7625,235.0,544.75
7626,270.0,574.25
7627,110.0,490.0
7628,170.0,604.75
7629,0.0,519.5
7630,345.0,609.75
7631,240.0,584.25
7632,270.0,519.5
7633,230.0,479.75
7634,335.0,549.25
7635,275.0,390.0
7636,235.0,600.0
7637,105.0,495.0
7638,330.0,549.75
7639,490.0,674.75
7640,125.0,379.75
7641,340.0,554.5
7642,235.0,454.5
7643,65.0,598.75
7644,70.0,614.5
7645,185.0,619.5
7646,285.0,614.5
7647,365.0,485.0
7648,335.0,559.75
7649,320.0,550.0
7650,260.0,584.5
7651,295.0,629.5
7652,430.0,609.5
7653,225.0,549.25
7654,440.0,624.75
7655,0.0,439.75
7656,0.0,514.75
7657,260.0,419.75
7658,0.0,579.75
7659,135.0,634.5
7660,200.0,609.25
7661,200.0,595.0
7662,70.0,589.75
7663,415.0,534.75
7664,85.0,589.75
7665,65.0,619.75
7666,375.0,575.0
7667,275.0,554.25
7668,260.0,619.75
7669,350.0,570.0
7670,160.0,569.75
7671,205.0,559.75
7672,490.0,619.5
7673,265.0,459.75
7674,0.0,635.0
7675,325.0,464.75
7676,295.0,580.0
7677,240.0,490.0
7678,300.0,545.0
7679,70.0,580.0
7680,240.0,584.5
7681,145.0,449.75
7682,70.0,489.5
7683,70.0,554.75
7684,395.0,554.5
7685,185.0,649.75
7686,210.0,659.75
7687,105.0,630.0
7688,175.0,625.0
7689,365.0,634.75
7690,200.0,605.0
7691,300.0,529.75
7692,250.0,505.0
7693,175.0,550.0
7694,70.0,454.75
7695,240.0,429.75
7696,255.0,409.75
7697,125.0,379.75
7698,195.0,529.75
7699,235.0,595.0
7700,100.0,600.0
7701,325.0,565.0
7702,175.0,584.5
7703,430.0,564.75
7704,0.0,619.5
7705,70.0,545.0
7706,365.0,449.75
7707,205.0,554.5
7708,285.0,600.0
