,p1_sum_hp_last,p2_sum_hp_last
6439,250.0,563.9
6440,390.0,590.0
6441,600.0,777.8
6442,146.0,660.85
6443,416.0,718.9
6444,60.0,455.0
6445,485.0,731.95
6446,435.0,730.0
6447,655.0,451.95
6448,510.0,645.0
6449,380.0,465.0
6450,250.0,455.0
6451,645.0,725.0
6452,575.0,714.9
6453,440.0,725.0
6454,705.0,796.95
6455,90.0,534.0
6456,365.0,514.75
6457,210.0,516.95
6458,385.0,700.0
6459,340.0,476.95
6460,170.0,725.0
6461,640.0,740.0
6462,485.0,588.9
6463,345.0,736.95
6464,0.0,511.95
6465,535.0,416.95
6466,75.0,431.95
6467,685.0,585.85
6468,495.0,731.95
6469,65.0,725.0
6470,490.0,601.95
6471,160.0,530.0
6472,470.0,558.9
6473,430.0,603.9
6474,305.0,630.0
6475,500.0,740.0
6476,670.0,761.95
6477,170.0,483.9
6478,380.0,740.0
6479,380.0,458.9
6480,115.0,578.9
6481,535.0,668.9
6482,330.0,626.95
6483,575.0,711.95
6484,130.0,750.85
6485,90.0,576.95
6486,255.0,740.0
6487,225.0,570.0
6488,645.0,618.9
6489,150.0,800.0
6490,475.0,616.95
6491,130.0,525.0
6492,400.0,395.0
6493,221.0,591.95
6494,435.0,693.9
6495,250.0,726.95
6496,435.0,635.0
6497,290.0,571.95
6498,235.0,561.95
6499,420.0,796.95
6500,315.0,495.0
6501,510.0,601.95
6502,330.0,730.0
6503,345.0,640.0
6504,55.0,616.95
6505,340.0,728.9
6506,435.0,466.95
6507,345.0,626.95
6508,160.0,548.9
6509,135.0,715.0
6510,435.0,586.95
6511,165.0,418.9
6512,320.0,731.95
6513,235.0,585.0
6514,540.0,726.95
6515,220.0,454.95
6516,60.0,520.0
6517,390.0,610.0
6518,465.0,663.9
6519,235.0,656.95
6520,235.0,745.0
6521,90.0,583.9
6522,565.0,471.95
6523,500.0,753.9
6524,60.0,543.9
6525,225.0,741.95
6526,540.0,611.95
6527,640.0,675.85
6528,185.0,413.9
6529,435.0,765.0
6530,510.0,390.0
6531,360.0,721.95
6532,300.0,753.9
6533,475.0,735.0
6534,325.0,611.95
6535,390.0,546.95
6536,455.0,726.95
6537,400.0,553.9
6538,325.0,405.85
6539,340.0,721.95
6540,540.0,677.8
6541,460.0,686.95
6542,180.0,300.0
6543,630.0,736.95
6544,95.0,553.9
6545,230.0,481.95
6546,420.0,706.95
6547,250.0,818.9
6548,65.0,500.0
6549,230.0,670.0
6550,575.0,701.95
6551,220.0,428.9
6552,75.0,651.0
6553,385.0,686.95
6554,125.0,470.0
6555,230.0,736.95
6556,280.0,675.0
6557,0.0,418.9
6558,145.0,555.0
6559,215.0,666.95
6560,310.0,588.9
6561,481.0,686.95
6562,65.0,471.95
6563,95.0,761.95
6564,60.0,445.0
6565,165.0,713.9
6566,380.0,731.95
6567,435.0,610.0
6568,190.0,575.85
6569,330.0,575.0
6570,515.0,645.0
6571,250.0,425.0
6572,455.0,741.95
6573,720.0,696.95
6574,75.0,648.9
6575,385.0,690.0
6576,400.0,731.95
6577,615.0,498.9
6578,635.0,563.9
6579,160.0,281.95
6580,385.0,616.95
6581,75.0,391.95
6582,170.0,705.0
6583,55.0,515.0
6584,660.0,633.9
6585,200.0,455.0
6586,135.0,453.9
6587,250.0,615.0
6588,250.0,551.95
6589,165.0,631.95
6590,415.0,606.95
6591,235.0,670.0
6592,220.0,741.95
6593,55.0,645.0
6594,345.0,720.0
6595,385.0,761.95
6596,205.0,615.0
6597,325.0,518.9
6598,600.0,565.0
6599,175.0,586.95
6600,140.0,730.0
6601,485.0,353.9
6602,0.0,535.0
6603,275.0,621.95
6604,230.0,650.0
6605,550.0,743.9
6606,65.0,366.95
6607,230.0,671.95
6608,640.0,656.95
6609,135.0,745.0
6610,205.0,761.95
6611,135.0,685.0
6612,285.0,695.0
6613,405.0,711.95
6614,185.0,781.95
6615,0.0,445.0
6616,295.0,623.9
6617,510.0,700.0
6618,635.0,680.85
6619,325.0,415.85
6620,250.0,750.0
6621,135.0,330.85
6622,410.0,476.95
6623,580.0,636.95
6624,450.0,565.0
6625,615.0,633.9
6626,315.0,668.9
6627,325.0,721.95
6628,200.0,623.9
6629,515.0,505.85
6630,235.0,628.9
6631,140.0,640.0
6632,385.0,731.95
6633,60.0,743.9
6634,505.0,753.9
6635,635.0,713.9
6636,540.0,670.85
6637,250.0,577.8
6638,415.0,535.0
6639,495.0,548.9
6640,310.0,651.95
6641,480.0,718.9
6642,115.0,424.95
6643,345.0,730.0
6644,300.0,583.9
6645,240.0,746.95
6646,90.0,581.95
6647,420.0,445.0
6648,505.0,746.95
6649,290.0,643.9
6650,510.0,566.95
6651,295.0,770.0
6652,455.0,573.9
6653,485.0,568.9
6654,380.0,816.95
6655,55.0,523.9
6656,265.0,565.0
6657,410.0,756.95
6658,180.0,481.95
6659,250.0,500.0
6660,685.0,571.95
6661,480.0,601.95
6662,60.0,571.95
6663,140.0,733.9
6664,225.0,481.95
6665,380.0,726.95
6666,485.0,508.9
6667,180.0,765.0
6668,225.0,446.95
6669,420.0,571.95
6670,220.0,491.95
6671,360.0,503.9
6672,465.0,709.75
6673,246.0,611.95
6674,250.0,631.95
6675,380.0,498.9
6676,730.0,745.0
6677,250.0,671.95
6678,215.0,765.0
6679,190.0,601.95
6680,235.0,476.95
6681,145.0,635.0
6682,603.0,553.9
6683,260.0,548.9
6684,455.0,753.9
6685,385.0,740.0
6686,445.0,711.95
6687,315.0,800.0
6688,295.0,661.95
6689,290.0,418.9
6690,535.0,788.9
6691,225.0,431.95
6692,370.0,600.0
6693,80.0,692.95
6694,390.0,706.95
6695,225.0,745.0
6696,365.0,371.95
6697,160.0,675.0
6698,150.0,600.0
6699,60.0,568.9
6700,175.0,730.0
6701,315.0,706.95
6702,130.0,736.95
6703,140.0,778.9
6704,235.0,455.0
6705,415.0,748.9
6706,135.0,636.95
6707,675.0,486.0
6708,180.0,761.95
6709,135.0,656.95
6710,625.0,661.95
6711,155.0,818.9
6712,420.0,656.95
6713,200.0,601.95
6714,75.0,670.0
6715,235.0,731.95
6716,240.0,585.0
6717,225.0,530.0
6718,580.0,735.0
6719,130.0,681.95
6720,325.0,435.85
6721,360.0,477.95
6722,310.0,600.0
6723,160.0,700.0
6724,90.0,548.9
6725,490.0,731.95
6726,90.0,696.95
6727,170.0,455.0
6728,135.0,721.95
6729,180.0,445.0
6730,445.0,623.9
6731,650.0,791.95
6732,410.0,608.9
6733,250.0,731.95
6734,695.0,680.85
6735,330.0,691.95
6736,400.0,531.95
6737,385.0,751.95
6738,545.0,441.95
6739,155.0,711.95
6740,125.0,728.9
6741,410.0,535.0
6742,295.0,748.9
6743,485.0,656.95
6744,325.0,480.0
6745,160.0,481.95
6746,480.0,621.95
6747,410.0,743.9
6748,670.0,701.95
6749,340.0,446.95
6750,340.0,695.0
6751,90.0,381.0
6752,115.0,535.0
6753,160.0,485.85
6754,360.0,575.0
6755,710.0,596.95
6756,0.0,226.95
6757,80.0,570.0
6758,250.0,669.95
6759,375.0,510.0
6760,0.0,671.95
6761,60.0,650.0
6762,170.0,675.0
6763,405.0,673.0
6764,465.0,530.0
6765,430.0,595.0
6766,415.0,428.9
6767,340.0,341.95
6768,55.0,537.8
6769,55.0,631.95
6770,225.0,696.95
6771,385.0,700.0
6772,125.0,665.0
6773,470.0,695.0
6774,215.0,445.0
6775,220.0,763.9
6776,610.0,428.9
6777,130.0,243.9
6778,65.0,376.95
6779,475.0,588.9
6780,180.0,425.0
6781,225.0,680.85
6782,390.0,791.95
6783,380.0,721.95
6784,170.0,741.95
6785,220.0,746.95
6786,600.0,666.95
6787,115.0,730.0
6788,250.0,566.95
6789,75.0,711.95
6790,540.0,543.9
6791,135.0,636.95
6792,340.0,486.95
6793,255.0,431.9
6794,305.0,640.0
6795,105.0,731.95
6796,170.0,770.0
6797,0.0,508.9
6798,260.0,695.0
6799,465.0,761.95
6800,480.0,758.9
6801,240.0,695.0
6802,60.0,565.0
6803,325.0,371.95
6804,485.0,731.95
6805,385.0,743.9
6806,205.0,425.85
6807,405.0,655.0
6808,390.0,421.0
6809,290.0,585.85
6810,540.0,736.95
6811,250.0,670.0
6812,75.0,453.9
6813,80.0,578.9
6814,690.0,711.95
6815,380.0,381.95
6816,165.0,443.9
6817,235.0,656.95
6818,570.0,651.95
6819,620.0,481.95
6820,95.0,611.95
6821,90.0,640.0
6822,210.0,743.9
6823,470.0,706.95
6824,351.0,481.95
6825,0.0,385.0
6826,350.0,641.95
6827,515.0,738.9
6828,460.0,590.85
6829,570.0,743.9
6830,645.0,731.95
6831,580.0,536.95
6832,245.0,488.9
6833,223.0,691.95
6834,385.0,661.95
6835,261.0,506.95
6836,75.0,360.0
6837,140.0,411.95
6838,105.0,281.95
6839,195.0,726.95
6840,260.0,731.95
6841,55.0,726.95
6842,600.0,690.0
6843,315.0,741.95
6844,170.0,670.0
6845,745.0,663.9
6846,370.0,656.95
6847,365.0,691.95
6848,235.0,663.9
6849,220.0,501.95
6850,345.0,800.0
6851,575.0,458.9
6852,485.0,746.95
6853,370.0,713.9
6854,390.0,761.95
6855,105.0,566.95
6856,470.0,571.95
6857,165.0,610.0
6858,115.0,458.9
6859,465.0,643.9
6860,545.0,638.9
6861,175.0,700.0
6862,670.0,551.95
6863,745.0,598.9
6864,260.0,731.95
6865,610.0,748.9
6866,420.0,481.95
6867,305.0,701.95
6868,165.0,561.95
6869,160.0,331.95
6870,60.0,440.0
6871,150.0,765.0
6872,95.0,456.95
6873,320.0,596.95
6874,400.0,726.95
6875,155.0,481.95
6876,316.0,628.9
6877,60.0,690.0
6878,0.0,593.9
6879,315.0,671.95
6880,95.0,636.95
6881,465.0,603.9
6882,325.0,715.0
6883,415.0,740.0
6884,415.0,631.95
6885,445.0,746.95
6886,340.0,666.95
6887,605.0,705.0
6888,495.0,576.95
6889,180.0,565.0
6890,60.0,356.95
6891,485.0,788.9
6892,460.0,482.8
6893,310.0,588.9
6894,575.0,695.0
6895,75.0,540.0
6896,135.0,493.9
6897,750.0,736.95
6898,250.0,566.95
6899,480.0,521.95
6900,495.0,698.9
6901,510.0,675.85
6902,545.0,653.9
6903,315.0,626.95
6904,225.0,506.95
6905,310.0,738.9
6906,295.0,605.0
6907,95.0,426.95
6908,230.0,740.85
6909,251.0,606.95
6910,160.0,615.0
6911,635.0,560.85
6912,90.0,528.9
6913,645.0,436.95
6914,390.0,793.9
6915,170.0,521.0
6916,160.0,711.95
6917,235.0,443.9
6918,138.0,576.95
6919,130.0,730.0
6920,235.0,690.0
6921,480.0,741.95
6922,340.0,695.0
6923,590.0,733.9
6924,490.0,600.0
6925,640.0,686.95
6926,545.0,498.9
6927,295.0,726.95
6928,410.0,575.0
6929,155.0,658.9
6930,150.0,776.95
6931,315.0,656.95
6932,130.0,365.0
6933,430.0,543.9
6934,300.0,711.95
6935,0.0,540.0
6936,200.0,606.95
6937,340.0,695.0
6938,55.0,265.0
6939,420.0,700.0
6940,310.0,716.95
6941,160.0,455.0
6942,260.0,711.95
6943,575.0,543.9
6944,250.0,425.0
6945,365.0,736.95
6946,325.0,801.95
6947,370.0,695.0
6948,235.0,576.95
6949,165.0,571.95
6950,295.0,701.95
6951,140.0,710.0
6952,365.0,473.9
6953,400.0,715.85
6954,545.0,748.9
6955,650.0,736.95
6956,235.0,730.0
6957,250.0,391.95
6958,410.0,556.95
6959,675.0,691.95
6960,330.0,336.0
6961,485.0,568.9
6962,295.0,646.95
6963,430.0,745.0
6964,80.0,445.0
6965,550.0,590.85
6966,165.0,651.95
6967,545.0,416.95
6968,90.0,700.0
6969,335.0,761.95
6970,540.0,553.9
6971,185.0,693.9
6972,145.0,517.8
6973,75.0,495.0
6974,260.0,626.95
6975,295.0,500.85
6976,590.0,711.95
6977,350.0,623.9
6978,490.0,355.0
6979,60.0,528.9
6980,540.0,496.95
6981,170.0,480.0
6982,500.0,653.9
6983,480.0,598.9
6984,300.0,690.0
6985,445.0,711.95
6986,301.0,753.9
6987,495.0,736.95
6988,301.0,506.95
6989,0.0,441.95
6990,330.0,668.9
6991,150.0,543.9
6992,0.0,538.9
6993,275.0,726.95
6994,580.0,725.0
6995,550.0,676.95
6996,166.0,626.95
6997,410.0,761.95
6998,290.0,743.9
6999,75.0,380.0
7000,505.0,481.95
7001,240.0,741.95
7002,135.0,618.9
7003,325.0,306.95
7004,635.0,731.95
7005,430.0,695.0
7006,385.0,535.0
7007,395.0,595.85
7008,65.0,471.95
7009,75.0,706.95
7010,650.0,725.0
7011,390.0,655.0
7012,195.0,561.95
7013,510.0,658.9
7014,400.0,495.0
7015,545.0,533.9
7016,325.0,631.95
7017,365.0,731.95
7018,220.0,541.95
7019,635.0,786.95
7020,265.0,605.0
7021,575.0,721.95
7022,65.0,695.0
7023,560.0,481.95
7024,95.0,406.95
7025,75.0,526.95
7026,135.0,546.95
7027,190.0,686.95
7028,160.0,731.95
7029,675.0,653.9
7030,325.0,678.9
7031,393.0,575.85
7032,470.0,673.9
7033,166.0,670.0
7034,500.0,535.0
7035,640.0,500.85
7036,215.0,663.9
7037,165.0,656.95
7038,325.0,445.0
7039,326.0,743.9
7040,95.0,616.95
7041,245.0,723.9
7042,220.0,566.95
7043,650.0,753.9
7044,325.0,598.9
7045,220.0,536.95
7046,690.0,676.95
7047,490.0,745.0
7048,225.0,595.0
7049,710.0,681.95
7050,405.0,730.0
7051,325.0,668.9
7052,180.0,716.95
7053,330.0,596.95
7054,490.0,725.0
7055,165.0,686.95
7056,110.0,648.9
7057,325.0,696.95
7058,435.0,573.9
7059,220.0,716.95
7060,545.0,748.9
7061,410.0,530.0
7062,250.0,740.0
7063,615.0,570.0
7064,220.0,738.9
7065,525.0,731.95
7066,385.0,683.9
7067,290.0,650.0
7068,240.0,606.95
7069,0.0,441.95
7070,325.0,630.85
7071,550.0,758.9
7072,435.0,693.9
7073,355.0,740.0
7074,345.0,262.95
7075,165.0,498.9
7076,365.0,455.85
7077,250.0,736.95
7078,250.0,493.9
7079,95.0,733.9
7080,190.0,411.95
7081,415.0,371.95
7082,680.0,748.9
7083,260.0,601.95
7084,0.0,365.0
7085,750.0,460.85
7086,490.0,511.95
7087,145.0,471.95
7088,170.0,610.0
7089,215.0,610.0
7090,0.0,626.95
7091,645.0,450.0
7092,0.0,468.9
7093,385.0,748.9
7094,540.0,748.9
7095,575.0,761.95
7096,565.0,620.85
7097,640.0,633.9
7098,215.0,681.95
7099,385.0,560.85
7100,575.0,736.95
7101,235.0,450.0
7102,95.0,400.0
7103,160.0,611.95
7104,360.0,751.95
7105,295.0,726.95
7106,175.0,681.95
7107,0.0,695.0
7108,520.0,693.9
7109,380.0,551.95
7110,91.0,545.0
7111,340.0,721.95
7112,365.0,690.0
7113,251.0,712.8
7114,330.0,748.9
7115,260.0,530.85
7116,0.0,706.95
7117,135.0,715.0
7118,310.0,608.9
7119,160.0,550.0
7120,135.0,720.0
7121,475.0,690.0
7122,195.0,585.0
7123,260.0,515.0
7124,345.0,471.95
7125,340.0,658.9
7126,60.0,648.9
7127,485.0,725.0
7128,410.0,593.9
7129,315.0,746.95
7130,410.0,720.0
7131,315.0,665.85
7132,410.0,541.95
7133,565.0,700.0
7134,220.0,481.95
7135,130.0,740.0
7136,75.0,525.0
7137,355.0,600.0
7138,610.0,690.85
7139,325.0,482.95
7140,410.0,528.9
7141,120.0,736.95
7142,235.0,481.95
7143,75.0,356.95
7144,450.0,700.0
7145,0.0,435.0
7146,440.0,690.0
7147,280.0,514.75
7148,400.0,690.0
7149,380.0,641.95
7150,105.0,770.0
7151,170.0,441.95
7152,610.0,506.95
7153,0.0,443.9
7154,310.0,798.9
7155,250.0,446.95
7156,50.0,536.95
7157,500.0,585.85
7158,295.0,541.95
7159,500.0,561.95
7160,650.0,616.95
7161,315.0,733.9
7162,515.0,551.95
7163,325.0,490.0
7164,295.0,556.95
7165,95.0,541.95
7166,590.0,731.95
7167,540.0,745.0
7168,365.0,781.95
7169,225.0,576.95
7170,475.0,753.9
7171,470.0,495.0
7172,150.0,530.0
7173,395.0,688.9
7174,285.0,733.9
7175,635.0,780.85
7176,135.0,620.0
7177,400.0,736.95
7178,90.0,385.0
7179,480.0,711.95
7180,135.0,720.0
7181,320.0,636.95
7182,345.0,705.0
7183,345.0,661.95
7184,265.0,616.95
7185,360.0,731.95
7186,75.0,451.95
7187,635.0,726.95
7188,310.0,556.95
7189,325.0,445.0
7190,275.0,448.9
7191,440.0,633.9
7192,290.0,540.0
7193,186.0,455.0
7194,340.0,726.95
7195,555.0,396.95
7196,65.0,396.95
7197,405.0,625.0
7198,390.0,536.95
7199,550.0,761.95
7200,470.0,626.95
7201,410.0,451.95
7202,590.0,731.95
7203,390.0,543.9
7204,420.0,741.95
7205,385.0,746.95
7206,130.0,566.95
7207,580.0,780.85
7208,380.0,560.0
7209,220.0,651.95
7210,420.0,498.9
7211,475.0,715.0
7212,390.0,445.0
7213,580.0,675.85
7214,185.0,765.0
7215,475.0,596.95
7216,380.0,666.95
7217,285.0,746.95
7218,65.0,480.0
7219,450.0,438.9
7220,470.0,675.0
7221,210.0,398.9
7222,55.0,446.95
7223,260.0,656.95
7224,475.0,493.9
7225,280.0,480.85
7226,770.0,731.95
7227,180.0,435.0
7228,231.0,356.95
7229,410.0,536.95
7230,385.0,701.95
7231,470.0,745.0
7232,235.0,726.95
7233,146.0,705.0
7234,75.0,573.9
7235,150.0,730.0
7236,500.0,765.0
7237,0.0,695.0
7238,500.0,388.9
7239,470.0,586.95
7240,75.0,691.95
7241,225.0,603.9
7242,265.0,536.95
7243,480.0,777.8
7244,590.0,400.0
7245,490.0,745.0
7246,370.0,673.9
7247,325.0,731.95
7248,395.0,695.0
7249,91.0,730.0
7250,655.0,531.95
7251,635.0,638.9
7252,390.0,658.9
7253,335.0,510.85
7254,290.0,561.95
7255,600.0,743.9
7256,305.0,490.0
7257,485.0,731.95
7258,375.0,708.9
7259,305.0,763.9
7260,350.0,726.95
7261,0.0,671.95
7262,80.0,690.0
7263,701.0,600.0
7264,385.0,748.9
7265,465.0,693.9
7266,385.0,695.0
7267,0.0,365.0
7268,290.0,690.0
7269,210.0,770.0
7270,305.0,695.0
7271,345.0,685.0
7272,715.0,748.9
7273,235.0,651.95
7274,325.0,725.0
7275,525.0,531.95
7276,120.0,705.0
7277,520.0,663.9
7278,565.0,750.85
7279,290.0,470.0
7280,410.0,725.0
7281,0.0,498.9
7282,280.0,685.85
7283,445.0,530.0
7284,350.0,615.0
7285,545.0,761.95
7286,225.0,728.9
7287,330.0,693.9
7288,590.0,731.95
7289,350.0,541.95
7290,135.0,541.95
7291,55.0,676.95
7292,0.0,735.0
7293,325.0,578.9
7294,230.0,695.0
7295,410.0,635.0
7296,295.0,425.0
7297,128.0,560.0
7298,570.0,483.9
7299,480.0,723.9
7300,160.0,441.95
7301,400.0,583.9
7302,765.0,460.85
7303,310.0,665.0
7304,635.0,566.95
7305,385.0,716.95
7306,135.0,441.95
7307,60.0,419.95
7308,325.0,731.95
7309,410.0,748.9
7310,490.0,743.9
7311,355.0,711.95
7312,170.0,426.95
7313,150.0,536.0
7314,430.0,721.95
7315,400.0,578.9
7316,340.0,700.0
7317,250.0,563.9
7318,325.0,761.95
7319,240.0,563.9
7320,295.0,568.9
7321,250.0,576.95
7322,380.0,590.85
7323,480.0,661.95
7324,430.0,636.95
7325,515.0,505.0
7326,165.0,473.9
7327,200.0,415.0
7328,135.0,551.95
7329,350.0,595.85
7330,600.0,696.95
7331,90.0,380.0
7332,290.0,393.9
7333,590.0,781.95
7334,160.0,565.0
7335,420.0,708.9
7336,260.0,750.85
7337,295.0,731.95
7338,130.0,705.0
7339,170.0,740.0
7340,95.0,276.95
7341,165.0,695.0
7342,661.0,598.9
7343,235.0,735.0
7344,340.0,736.95
7345,235.0,721.95
7346,225.0,416.95
7347,165.0,740.0
7348,735.0,643.9
7349,305.0,535.0
7350,305.0,740.0
7351,140.0,365.85
7352,515.0,761.95
7353,130.0,506.95
7354,230.0,706.95
7355,480.0,740.0
7356,275.0,588.9
7357,60.0,685.0
7358,580.0,711.95
7359,670.0,741.95
7360,640.0,771.95
7361,480.0,636.95
7362,275.0,701.95
7363,395.0,576.95
7364,170.0,640.0
7365,295.0,616.95
7366,640.0,553.8
7367,170.0,746.95
7368,75.0,738.9
7369,680.0,573.9
7370,415.0,725.0
7371,125.0,440.0
7372,160.0,401.95
7373,490.0,565.0
7374,395.0,678.9
7375,180.0,705.0
7376,510.0,603.9
7377,210.0,660.0
7378,125.0,441.95
7379,60.0,370.0
7380,195.0,770.0
7381,490.0,587.8
7382,0.0,441.95
7383,730.0,781.95
7384,635.0,781.95
7385,135.0,781.95
7386,235.0,681.95
7387,560.0,606.95
7388,670.0,465.0
7389,605.0,580.0
7390,390.0,491.95
7391,165.0,520.85
7392,95.0,675.85
7393,406.0,726.95
7394,600.0,748.9
7395,345.0,588.9
7396,60.0,431.95
7397,195.0,653.9
7398,325.0,631.95
7399,290.0,421.95
7400,295.0,581.95
7401,575.0,626.95
7402,635.0,660.0
7403,236.0,620.0
7404,380.0,645.0
7405,160.0,478.9
7406,250.0,715.0
7407,390.0,535.0
7408,60.0,733.9
7409,575.0,640.0
7410,605.0,736.95
7411,280.0,745.0
7412,465.0,716.95
7413,270.0,495.85
7414,455.0,718.9
7415,670.0,761.95
7416,215.0,666.95
7417,300.0,691.95
7418,525.0,721.95
7419,365.0,526.0
7420,180.0,745.0
7421,370.0,446.95
7422,515.0,510.85
7423,285.0,676.95
7424,0.0,400.0
7425,80.0,740.0
7426,60.0,488.9
7427,95.0,735.0
7428,330.0,485.0
7429,410.0,588.9
7430,405.0,731.95
7431,75.0,528.9
7432,160.0,511.95
7433,265.0,545.0
7434,415.0,586.95
7435,75.0,360.0
7436,220.0,616.95
7437,195.0,765.0
7438,305.0,420.0
7439,250.0,375.0
7440,325.0,636.95
7441,685.0,745.85
7442,155.0,446.95
7443,65.0,671.95
7444,170.0,455.0
7445,208.0,648.9
7446,165.0,695.0
7447,455.0,606.95
7448,245.0,781.95
7449,170.0,660.0
7450,75.0,711.95
7451,410.0,643.9
7452,400.0,388.9
7453,385.0,721.95
7454,390.0,761.95
7455,470.0,743.9
7456,420.0,668.9
7457,0.0,626.95
7458,75.0,571.95
7459,75.0,500.85
7460,130.0,455.0
7461,250.0,480.0
7462,540.0,725.0
7463,645.0,460.0
7464,135.0,648.9
7465,0.0,656.95
7466,480.0,745.0
7467,95.0,575.0
7468,0.0,390.0
7469,450.0,653.9
7470,196.0,733.9
7471,485.0,743.9
7472,155.0,566.95
7473,290.0,546.95
7474,75.0,425.0
7475,355.0,730.0
7476,390.0,730.0
7477,340.0,285.0
7478,150.0,573.9
7479,540.0,596.95
7480,570.0,706.95
7481,140.0,535.0
7482,305.0,761.95
7483,400.0,765.0
7484,550.0,751.95
7485,460.0,616.95
7486,215.0,480.0
7487,500.0,726.95
7488,220.0,466.95
7489,190.0,530.0
7490,200.0,656.95
7491,395.0,691.95
7492,170.0,610.0
7493,295.0,576.95
7494,60.0,646.95
7495,200.0,746.95
7496,575.0,653.9
7497,505.0,736.95
7498,545.0,668.9
7499,325.0,360.0
7500,565.0,726.95
7501,295.0,741.95
7502,350.0,690.0
7503,290.0,735.0
7504,620.0,673.9
7505,300.0,648.9
7506,700.0,730.0
7507,455.0,528.0
7508,325.0,635.0
7509,165.0,590.0
7510,485.0,738.9
7511,365.0,590.85
7512,60.0,255.0
7513,240.0,730.0
7514,380.0,736.95
7515,125.0,701.95
7516,415.0,606.0
7517,350.0,781.95
7518,125.0,685.0
7519,135.0,745.0
7520,250.0,511.95
7521,470.0,711.95
7522,260.0,733.9
7523,450.0,763.9
7524,220.0,538.9
7525,345.0,616.95
7526,640.0,711.95
7527,365.0,663.9
7528,0.0,481.95
7529,475.0,571.95
7530,140.0,783.9
7531,485.0,553.9
7532,225.0,761.95
7533,325.0,778.9
7534,405.0,381.95
7535,745.0,740.85
7536,440.0,750.85
7537,315.0,655.85
7538,510.0,746.95
7539,420.0,448.9
7540,325.0,650.85
7541,505.0,571.95
7542,415.0,483.9
7543,315.0,778.9
7544,396.0,628.9
7545,615.0,748.9
7546,330.0,586.95
7547,300.0,481.95
7548,390.0,696.95
7549,430.0,601.95
7550,235.0,731.95
7551,200.0,501.95
7552,490.0,478.9
7553,480.0,548.9
7554,270.0,670.0
7555,225.0,726.95
7556,540.0,508.9
7557,410.0,603.9
7558,395.0,536.95
7559,370.0,470.0
7560,340.0,400.0
7561,185.0,476.95
7562,315.0,735.0
7563,615.0,456.0
7564,470.0,585.0
7565,410.0,566.95
7566,465.0,748.9
7567,435.0,663.9
7568,670.0,733.9
7569,298.0,568.9
7570,75.0,450.0
7571,340.0,600.0
7572,216.0,421.95
7573,635.0,743.9
7574,380.0,701.95
7575,300.0,526.95
7576,60.0,581.95
7577,570.0,571.95
7578,370.0,731.95
7579,265.0,568.9
7580,250.0,386.95
7581,410.0,535.0
7582,415.0,705.0
7583,235.0,751.95
7584,315.0,346.95
7585,75.0,431.95
7586,340.0,761.95
7587,230.0,536.95
7588,225.0,455.0
7589,155.0,690.0
7590,250.0,541.95
7591,326.0,553.9
7592,295.0,513.9
7593,480.0,743.9
7594,155.0,538.9
7595,330.0,693.9
7596,150.0,570.0
7597,165.0,571.95
7598,490.0,697.95
7599,75.0,541.95
7600,135.0,620.85
7601,250.0,680.0
7602,250.0,731.95
7603,490.0,728.9
7604,330.0,816.95
7605,315.0,690.0
7606,590.0,478.9
7607,695.0,596.95
7608,445.0,700.0
7609,90.0,601.95
7610,500.0,576.95
7611,595.0,713.9
7612,200.0,748.9
7613,135.0,606.85
7614,75.0,476.95
7615,250.0,514.9
7616,390.0,746.95
7617,170.0,740.0
7618,480.0,675.85
7619,115.0,681.95
7620,385.0,366.95
7621,155.0,606.95
7622,345.0,731.95
7623,730.0,731.95
7624,175.0,580.0
7625,315.0,736.95
7626,545.0,560.85
7627,265.0,445.0
7628,315.0,746.95
7629,0.0,543.9
7630,440.0,751.95
7631,305.0,530.85
7632,595.0,653.9
7633,340.0,741.95
7634,550.0,750.85
7635,370.0,475.0
7636,295.0,695.0
7637,250.0,350.0
7638,225.0,586.95
7639,650.0,551.95
7640,155.0,471.95
7641,650.0,603.9
7642,295.0,658.9
7643,655.0,554.75
7644,140.0,553.9
7645,515.0,743.9
7646,585.0,748.9
7647,395.0,730.0
7648,295.0,357.95
7649,400.0,603.0
7650,350.0,748.9
7651,815.0,678.9
7652,585.0,723.9
7653,155.0,750.85
7654,520.0,711.95
7655,235.0,341.95
7656,0.0,691.95
7657,325.0,461.95
7658,0.0,391.95
7659,55.0,454.9
7660,290.0,585.85
7661,460.0,700.0
7662,155.0,636.95
7663,360.0,761.95
7664,50.0,536.95
7665,315.0,781.95
7666,585.0,705.0
7667,385.0,745.85
7668,330.0,781.95
7669,550.0,650.0
7670,290.0,531.95
7671,195.0,701.95
7672,705.0,743.9
7673,190.0,446.95
7674,250.0,626.0
7675,410.0,541.95
7676,225.0,690.0
7677,270.0,690.0
7678,320.0,740.0
7679,75.0,690.0
7680,545.0,748.9
7681,165.0,531.95
7682,75.0,458.9
7683,75.0,736.95
7684,730.0,783.9
7685,141.0,741.95
7686,230.0,626.95
7687,250.0,695.0
7688,325.0,725.0
7689,580.0,502.95
7690,350.0,535.0
7691,380.0,761.95
7692,510.0,745.0
7693,325.0,520.0
7694,75.0,481.95
7695,485.0,641.95
7696,150.0,486.95
7697,155.0,476.95
7698,275.0,581.95
7699,430.0,700.0
7700,60.0,695.0
7701,500.0,535.0
7702,325.0,743.9
7703,530.0,756.95
7704,0.0,549.9
7705,75.0,530.0
7706,575.0,401.95
7707,130.0,583.9
7708,590.0,695.0
